community_id,size,n_paragraphs,n_documents,n_projects,project_spread,asset_top,asset_spread,commitment_share,junk_section_share,top_section,template_score,hazard_proximity,mean_cos_to_centroid,nearest_reference_id,nearest_reference_cos,verdict,verdict_reason,run_id,discovery_version
c0014,67,66,37,30,0.4286,dpi,0.8993,0.0,0.3433,Project Components,0.253,0.221,0.9982,REF057,0.1455,shortlist,,20260918T0131-7dd1a33,discover-1
c0229,67,44,18,16,0.2286,dpi,0.5883,0.0149,0.0149,Economic and Financial Analysis,0.0829,0.2604,0.6725,REF005,0.3306,shortlist,,20260918T0131-7dd1a33,discover-1
c0707,67,63,38,38,0.5429,access_connectivity,0.7651,0.0,0.0597,Sectoral and Institutional Context,0.1806,0.3738,0.6939,REF037,0.4059,shortlist,,20260918T0131-7dd1a33,discover-1
c0746,67,51,32,30,0.4286,mobile_towers,0.7977,0.0,0.0,Sectoral and Institutional Context,0.1499,0.1695,0.6838,REF087,0.3991,shortlist,,20260918T0131-7dd1a33,discover-1
c0785,67,66,40,36,0.5143,access_connectivity,0.4484,0.0,0.209,Relevance to Higher Level Objectives,0.2086,0.2965,0.7614,REF046,0.5916,shortlist,,20260918T0131-7dd1a33,discover-1
c0038,66,66,61,52,0.7429,access_connectivity,0.0,0.0,0.1364,GRIEVANCE REDRESS SERVICES,0.3838,0.3618,0.9187,REF030,0.3606,shortlist,,20260918T0131-7dd1a33,discover-1
c0044,66,64,63,60,0.8571,,0.0,0.0,0.0,GRIEVANCE REDRESS SERVICES,0.4184,0.2013,0.9697,REF031,0.2796,shortlist,,20260918T0131-7dd1a33,discover-1
c0155,66,54,36,32,0.4571,access_connectivity,0.6044,0.0,0.6212,Environmental and Social,0.1595,0.5328,0.647,REF029,0.4031,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0512,66,62,44,28,0.4,dpi,0.8783,0.3485,0.5303,PROJECT STATUS AND RATIONALE FOR RESTRUCTURING,0.2345,0.3246,0.7781,REF030,0.3132,shortlist,,20260918T0131-7dd1a33,discover-1
c0663,66,60,36,36,0.5143,,0.0,0.0909,0.9545,Implementation Arrangements and Support Plan,0.1758,0.2563,0.713,REF085,0.4002,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0695,66,60,33,31,0.4429,dpi,1.0,0.0,0.9697,Implementation Arrangements and Support Plan,0.1747,0.2039,0.7728,REF045,0.4738,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0112,65,64,38,31,0.4429,cybersecurity,0.8037,0.4154,0.2462,Project Components,0.1862,0.2855,0.7152,REF036,0.4651,shortlist,,20260918T0131-7dd1a33,discover-1
c0294,65,65,38,34,0.4857,dpi,0.8574,0.0154,0.3077,Project Components,0.1741,0.3407,0.6691,REF027,0.4154,shortlist,,20260918T0131-7dd1a33,discover-1
c0349,65,63,40,34,0.4857,dpi,0.8105,0.3077,0.1385,Project Components,0.2073,0.3069,0.7567,REF036,0.4062,shortlist,,20260918T0131-7dd1a33,discover-1
c0478,65,62,47,41,0.5857,access_connectivity,0.8867,0.0,0.5077,Implementation Arrangements and Support Plan,0.2336,0.282,0.7256,REF027,0.2521,shortlist,,20260918T0131-7dd1a33,discover-1
c0488,65,33,25,25,0.3571,cybersecurity,0.5057,0.0,0.0308,Sectoral and Institutional Context,0.1146,0.3256,0.6695,REF047,0.549,shortlist,,20260918T0131-7dd1a33,discover-1
c0069,64,62,39,34,0.4857,dpi,0.8164,0.0,0.3438,Project Components,0.2087,0.2808,0.7813,REF068,0.3351,shortlist,,20260918T0131-7dd1a33,discover-1
c0180,64,62,40,41,0.5857,dpi,0.7407,0.0,0.3438,Lessons Learned and Reflected in the Project Design,0.178,0.3536,0.6496,REF046,0.3454,shortlist,,20260918T0131-7dd1a33,discover-1
c0724,64,51,34,33,0.4714,submarine_cable,0.8511,0.0,0.0156,Country Context,0.1403,0.3051,0.6023,REF056,0.2731,shortlist,,20260918T0131-7dd1a33,discover-1
c0735,64,64,41,41,0.5857,access_connectivity,0.5062,0.0625,0.0938,Sustainability,0.2195,0.3068,0.7817,REF046,0.5775,shortlist,,20260918T0131-7dd1a33,discover-1
c0238,63,53,27,27,0.3857,access_connectivity,0.4577,0.0,0.3016,Project Components,0.1196,0.3397,0.6469,REF023,0.3468,shortlist,,20260918T0131-7dd1a33,discover-1
c0255,63,62,41,39,0.5571,access_connectivity,0.7473,0.0,0.1746,Project Components,0.2088,0.41,0.7434,REF011,0.4032,shortlist,,20260918T0131-7dd1a33,discover-1
c0276,63,52,45,43,0.6143,dpi,0.9602,0.0,0.9206,KEY RISKS,0.2518,0.3882,0.8169,REF030,0.3584,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0403,63,63,31,29,0.4143,access_connectivity,0.8083,0.0,0.1746,Project Components,0.1562,0.3132,0.7355,REF030,0.3288,shortlist,,20260918T0131-7dd1a33,discover-1
c0457,63,53,25,28,0.4,data_hosting,0.6819,0.0159,0.0635,Specific Project Design Analysis,0.1157,0.3637,0.6758,REF051,0.5197,shortlist,,20260918T0131-7dd1a33,discover-1
c0024,62,62,61,39,0.5571,access_connectivity,0.0,0.0,0.0,DETAILED CHANGE(S),0.4077,0.2017,0.9757,REF030,0.2989,shortlist,,20260918T0131-7dd1a33,discover-1
c0127,62,57,27,24,0.3429,dpi,0.9183,0.0,0.4355,DESCRIPTION OF PROPOSED CHANGES,0.1313,0.3043,0.7099,REF030,0.3757,shortlist,,20260918T0131-7dd1a33,discover-1
c0482,62,53,37,24,0.3429,access_connectivity,0.9183,0.0,0.6129,DESCRIPTION OF PROPOSED CHANGES,0.1889,0.2906,0.7454,REF030,0.3365,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0682,62,47,28,25,0.3571,cybersecurity,0.9183,0.1613,0.129,Project Components,0.1373,0.2267,0.7159,REF011,0.4688,shortlist,,20260918T0131-7dd1a33,discover-1
c0697,62,56,40,34,0.4857,cybersecurity,1.0,0.129,0.8871,Implementation Arrangements and Support Plan,0.2151,0.2376,0.7851,REF045,0.3976,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0773,62,60,16,17,0.2429,dpi,0.7294,0.0,0.0645,Project Components,0.0844,0.2735,0.7703,REF084,0.6095,shortlist,,20260918T0131-7dd1a33,discover-1
c0085,61,60,41,34,0.4857,cybersecurity,0.953,0.0,0.4098,Project Components,0.2165,0.3652,0.7708,REF042,0.329,shortlist,,20260918T0131-7dd1a33,discover-1
c0149,61,56,38,34,0.4857,,0.0,0.0,1.0,Fiduciary,0.2168,0.4118,0.8331,REF085,0.3914,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0156,61,59,49,42,0.6,access_connectivity,0.7248,0.0492,0.8689,KEY RISKS,0.2852,0.3933,0.8499,REF030,0.3789,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0231,61,52,31,29,0.4143,dpi,0.7729,0.0,0.4262,DESCRIPTION OF PROPOSED CHANGES,0.1425,0.3585,0.6711,REF030,0.3246,shortlist,,20260918T0131-7dd1a33,discover-1
c0323,61,61,34,31,0.4429,dpi,0.9152,0.5902,0.0328,Project Components,0.1886,0.27,0.8099,REF085,0.3609,shortlist,,20260918T0131-7dd1a33,discover-1
c0331,61,55,46,38,0.5429,dpi,0.7755,0.0328,0.2951,Environmental and Social,0.2748,0.1942,0.872,REF021,0.471,shortlist,,20260918T0131-7dd1a33,discover-1
c0676,61,54,36,34,0.4857,,0.0,0.3279,0.9344,Implementation Arrangements and Support Plan,0.1939,0.2452,0.7865,REF009,0.3784,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0737,61,46,37,36,0.5143,dpi,0.926,0.0,0.0,Country Context,0.1845,0.2255,0.728,REF005,0.3198,shortlist,,20260918T0131-7dd1a33,discover-1
c0772,61,48,34,29,0.4143,dpi,0.7764,0.0,0.1639,Sectoral and Institutional Context,0.1661,0.2127,0.7133,REF046,0.4924,shortlist,,20260918T0131-7dd1a33,discover-1
c0001,60,60,60,58,0.8286,,0.0,0.0,0.0,GRIEVANCE REDRESS SERVICES,0.4108,0.3688,0.9996,REF030,0.2856,shortlist,,20260918T0131-7dd1a33,discover-1
c0166,60,55,40,34,0.4857,access_connectivity,0.4981,0.2333,0.6833,Environmental and Social,0.2171,0.4085,0.7925,REF030,0.3958,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0259,60,58,37,35,0.5,dpi,0.8581,0.0,0.2333,Project Components,0.1856,0.3607,0.7323,REF056,0.3409,shortlist,,20260918T0131-7dd1a33,discover-1
c0293,60,59,40,34,0.4857,access_connectivity,0.9066,0.0,0.4333,Sectoral and Institutional Context,0.2005,0.3866,0.7316,REF048,0.3272,shortlist,,20260918T0131-7dd1a33,discover-1
c0612,60,54,34,32,0.4571,,0.0,0.0167,1.0,KEY RISKS,0.1784,0.2674,0.7662,REF085,0.3108,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0635,60,54,38,36,0.5143,dpi,1.0,0.1,0.9667,Implementation Arrangements and Support Plan,0.2017,0.2621,0.7749,REF005,0.374,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0701,60,58,41,36,0.5143,dpi,0.0,0.0,0.9,Implementation Arrangements and Support Plan,0.2134,0.2896,0.7601,REF085,0.3666,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0753,60,59,21,23,0.3286,access_connectivity,0.4943,0.0,0.0333,Project Components,0.1071,0.2704,0.7449,REF046,0.5375,shortlist,,20260918T0131-7dd1a33,discover-1
c0009,59,59,39,35,0.5,drm_ews,0.8845,0.0,0.4237,Project Components,0.2671,0.2216,1.0,REF057,0.1453,shortlist,,20260918T0131-7dd1a33,discover-1
c0116,59,59,11,11,0.1571,dpi,0.971,0.0,0.2881,DETAILED CHANGE(S),0.0652,0.2269,0.8647,REF030,0.2948,shortlist,,20260918T0131-7dd1a33,discover-1
c0175,59,56,17,14,0.2,dpi,0.65,0.1695,0.1525,DETAILED CHANGE(S),0.0877,0.2175,0.7534,REF009,0.3349,shortlist,,20260918T0131-7dd1a33,discover-1
c0282,59,22,6,5,0.0714,access_connectivity,0.4912,0.0339,0.0,Estimating the Impact of the Project on Household Welfare,0.0258,0.3063,0.6273,REF030,0.3991,shortlist,,20260918T0131-7dd1a33,discover-1
c0341,59,58,39,37,0.5286,dpi,0.8921,0.0,0.2881,Sectoral and Institutional Context,0.1556,0.4168,0.5826,REF023,0.2077,shortlist,,20260918T0131-7dd1a33,discover-1
c0531,59,47,32,29,0.4143,dpi,0.7061,0.0,0.0,Sectoral and Institutional Context,0.1583,0.1909,0.7221,REF064,0.3407,shortlist,,20260918T0131-7dd1a33,discover-1
c0556,59,42,22,23,0.3286,access_connectivity,0.812,0.0339,0.0169,Technical Note: Support for Climate Change Adaptation and Mitigation,0.1106,0.3747,0.7343,REF041,0.5672,shortlist,,20260918T0131-7dd1a33,discover-1
c0799,59,55,34,27,0.3857,access_connectivity,0.4848,0.3898,0.0678,Project Components,0.18,0.2446,0.7731,REF046,0.5535,shortlist,,20260918T0131-7dd1a33,discover-1
c0005,58,57,33,26,0.3714,access_connectivity,0.8681,0.0,0.3621,Project Components,0.226,0.1954,1.0,REF027,0.1645,shortlist,,20260918T0131-7dd1a33,discover-1
c0006,58,58,57,59,0.8429,access_connectivity,0.0,0.0,0.0,GRIEVANCE REDRESS SERVICES,0.3851,0.2599,0.9864,REF076,0.3867,shortlist,,20260918T0131-7dd1a33,discover-1
c0031,58,44,44,43,0.6143,,0.0,0.0,0.0,GRIEVANCE REDRESS SERVICES,0.3014,0.2191,1.0,REF041,0.198,shortlist,,20260918T0131-7dd1a33,discover-1
c0429,58,51,28,23,0.3286,dpi,0.6198,0.0,0.3793,Project Components,0.1345,0.3245,0.7012,REF064,0.5133,shortlist,,20260918T0131-7dd1a33,discover-1
c0622,58,52,39,40,0.5714,drm_ews,0.5763,0.0,0.0862,"Technical, Economic and Financial Analysis",0.2116,0.6072,0.7921,REF041,0.6205,shortlist,,20260918T0131-7dd1a33,discover-1
c0642,58,52,32,30,0.4286,,0.0,0.0,0.9828,Implementation Arrangements and Support Plan,0.1636,0.2935,0.7466,REF085,0.3618,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0650,58,56,38,39,0.5571,drm_ews,0.647,0.0,0.0345,Relevance to Higher Level Objectives,0.2103,0.5943,0.8079,REF036,0.5535,shortlist,,20260918T0131-7dd1a33,discover-1
c0679,58,55,32,34,0.4857,access_connectivity,0.7828,0.1724,0.2241,Project Components,0.1655,0.2538,0.755,REF011,0.534,shortlist,,20260918T0131-7dd1a33,discover-1
c0811,58,49,26,23,0.3286,access_connectivity,0.6506,0.1034,0.0862,Detailed Project Description,0.1217,0.2736,0.6835,REF043,0.6096,shortlist,,20260918T0131-7dd1a33,discover-1
c0054,57,54,34,30,0.4286,access_connectivity,0.7694,0.0,0.2807,Project Development Objective,0.1882,0.167,0.808,REF068,0.255,shortlist,,20260918T0131-7dd1a33,discover-1
c0090,57,52,33,27,0.3857,dpi,0.8173,0.2982,0.7895,Implementation Arrangements and Support Plan,0.1608,0.2881,0.7114,REF009,0.3364,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0186,57,41,15,15,0.2143,access_connectivity,0.4138,0.0,0.1754,Project Components,0.0741,0.2946,0.7217,REF006,0.4747,shortlist,,20260918T0131-7dd1a33,discover-1
c0327,57,54,33,32,0.4571,drm_ews,0.9464,0.0351,0.7895,Implementation Arrangements and Support Plan,0.1672,0.3362,0.7397,REF024,0.4045,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0343,57,56,33,35,0.5,cybersecurity,0.9631,0.0,0.2632,Project Components,0.1389,0.2635,0.6145,REF023,0.2167,shortlist,,20260918T0131-7dd1a33,discover-1
c0345,57,57,34,30,0.4286,access_connectivity,0.79,0.0,0.2456,Project Components,0.1386,0.2717,0.5953,REF027,0.2252,shortlist,,20260918T0131-7dd1a33,discover-1
c0364,57,47,23,25,0.3571,access_connectivity,0.7612,0.0,0.0526,Economic and Financial Analysis,0.1043,0.3652,0.6618,REF085,0.322,shortlist,,20260918T0131-7dd1a33,discover-1
c0067,56,56,37,38,0.5429,access_connectivity,0.8284,0.0,0.6429,Implementation Arrangements and Support Plan,0.2083,0.312,0.8221,REF030,0.2644,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0079,56,56,46,30,0.4286,access_connectivity,0.4963,0.0,0.1607,Project Components,0.296,0.2517,0.9396,REF030,0.2838,shortlist,,20260918T0131-7dd1a33,discover-1
c0095,56,53,32,25,0.3571,access_connectivity,0.6956,0.0357,0.2857,Project Components,0.158,0.3401,0.721,REF045,0.3616,shortlist,,20260918T0131-7dd1a33,discover-1
c0163,56,46,36,30,0.4286,access_connectivity,0.6676,0.25,0.6786,Environmental and Social,0.1721,0.3978,0.6978,REF030,0.3471,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0244,56,54,31,30,0.4286,access_connectivity,0.7603,0.0,0.1607,Project Beneficiaries,0.143,0.3023,0.6735,REF043,0.3547,shortlist,,20260918T0131-7dd1a33,discover-1
c0422,56,41,14,12,0.1714,data_hosting,0.7443,0.0714,0.1071,Project Components,0.0708,0.4826,0.7378,REF085,0.5998,shortlist,,20260918T0131-7dd1a33,discover-1
c0580,56,47,35,33,0.4714,drm_ews,1.0,0.1786,0.8036,Results Monitoring and Evaluation Arrangements,0.1934,0.2666,0.8068,REF057,0.3577,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0728,56,44,33,32,0.4571,mobile_towers,0.8603,0.0,0.0,Country Context,0.151,0.2437,0.6681,REF075,0.2806,shortlist,,20260918T0131-7dd1a33,discover-1
c0782,56,49,11,13,0.1857,dpi,0.8327,0.0,0.0179,Sectoral and Institutional Context,0.0545,0.2312,0.7233,REF084,0.5352,shortlist,,20260918T0131-7dd1a33,discover-1
c0013,55,54,34,27,0.3857,dpi,0.8292,0.0,0.2182,Project Components,0.2313,0.2237,0.9934,REF057,0.1455,shortlist,,20260918T0131-7dd1a33,discover-1
c0138,55,42,32,28,0.4,access_connectivity,0.4138,0.0,0.6727,Environmental and Social,0.1723,0.2658,0.786,REF009,0.3694,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0160,55,46,30,31,0.4429,access_connectivity,0.656,0.0,0.6,Environmental and Social,0.1535,0.5317,0.747,REF041,0.3593,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0222,55,53,33,35,0.5,dpi,0.8731,0.0,0.1091,Project Components,0.1674,0.316,0.7408,REF017,0.2977,shortlist,,20260918T0131-7dd1a33,discover-1
c0224,55,54,32,28,0.4,cybersecurity,0.8011,0.0,0.4,KEY RISKS,0.138,0.4782,0.6296,REF030,0.3737,shortlist,,20260918T0131-7dd1a33,discover-1
c0265,55,52,41,33,0.4714,access_connectivity,0.8514,0.0,0.4545,Implementation Arrangements and Support Plan,0.2052,0.3137,0.7309,REF057,0.3208,shortlist,,20260918T0131-7dd1a33,discover-1
c0277,55,55,30,29,0.4143,dpi,0.8602,0.0,0.0909,"Detailed changes in activities and funds allocation, by component (in US$m)",0.1333,0.2938,0.6489,REF036,0.4324,shortlist,,20260918T0131-7dd1a33,discover-1
c0320,55,55,36,34,0.4857,dpi,0.7386,0.0,0.2182,Project Components,0.1485,0.3368,0.6021,REF023,0.2373,shortlist,,20260918T0131-7dd1a33,discover-1
c0404,55,52,22,24,0.3429,dpi,0.7566,0.0,0.4909,KEY RISKS,0.1038,0.419,0.6886,REF084,0.4538,shortlist,,20260918T0131-7dd1a33,discover-1
c0442,55,49,27,26,0.3714,dpi,0.7891,0.0,0.2909,Sectoral and Institutional Context,0.1368,0.2741,0.7398,REF046,0.3533,shortlist,,20260918T0131-7dd1a33,discover-1
c0447,55,55,33,30,0.4286,dpi,0.8542,0.2,0.1273,Project Components,0.1803,0.2654,0.7975,REF006,0.3396,shortlist,,20260918T0131-7dd1a33,discover-1
c0706,55,53,47,34,0.4857,access_connectivity,0.0,0.0,0.6364,Implementation Arrangements and Support Plan,0.2473,0.2173,0.7684,REF086,0.2399,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0787,55,50,33,33,0.4714,dpi,0.783,0.0,0.1636,Project Components,0.1804,0.3113,0.7981,REF067,0.4823,shortlist,,20260918T0131-7dd1a33,discover-1
c0033,54,54,54,45,0.6429,dpi,0.6575,0.0,0.7407,RESULTS FRAMEWORK AND MONITORING,0.3561,0.2552,0.9628,REF027,0.3274,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0043,54,54,36,33,0.4714,access_connectivity,0.7158,0.0,0.037,Project Components,0.2055,0.3245,0.8336,REF030,0.3728,shortlist,,20260918T0131-7dd1a33,discover-1
c0045,54,54,45,36,0.5143,access_connectivity,0.8647,0.0,0.2037,Project Components,0.3005,0.2565,0.9748,REF030,0.2886,shortlist,,20260918T0131-7dd1a33,discover-1
c0061,54,54,37,39,0.5571,dpi,1.0,0.0,0.9815,Fiduciary,0.2444,0.216,0.9644,REF005,0.3021,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0269,54,42,22,21,0.3,access_connectivity,0.8775,0.0,0.1111,Sectoral and Institutional Context,0.1068,0.2331,0.7089,REF041,0.4131,shortlist,,20260918T0131-7dd1a33,discover-1
c0314,54,53,33,35,0.5,access_connectivity,0.8266,0.0,0.1852,Sectoral and Institutional Context,0.1681,0.2989,0.7437,REF046,0.2752,shortlist,,20260918T0131-7dd1a33,discover-1
c0339,54,53,38,29,0.4143,access_connectivity,0.8289,0.0,0.6667,Implementation Arrangements and Support Plan,0.1878,0.3785,0.7214,REF030,0.3047,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0421,54,50,41,39,0.5571,dpi,0.9122,0.0,0.6481,Implementation Arrangements and Support Plan,0.2348,0.204,0.8362,REF045,0.3792,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0517,54,54,34,34,0.4857,data_hosting,0.9637,0.0185,0.037,Project Components,0.1891,0.7431,0.8121,REF036,0.6206,shortlist,,20260918T0131-7dd1a33,discover-1
c0654,54,47,41,37,0.5286,access_connectivity,0.0,0.5,1.0,Implementation Arrangements and Support Plan,0.232,0.2359,0.8262,REF005,0.4236,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0727,54,49,41,31,0.4429,data_hosting,0.9312,0.0,0.1111,Country Context,0.1896,0.3361,0.6753,REF041,0.243,shortlist,,20260918T0131-7dd1a33,discover-1
c0003,53,53,35,30,0.4286,access_connectivity,0.8964,0.0,0.4151,Project Components,0.2383,0.177,0.9942,REF027,0.1649,shortlist,,20260918T0131-7dd1a33,discover-1
c0051,53,53,16,16,0.2286,dpi,0.8579,0.0,0.3208,Timelines and Additional Details of Project Activities,0.0967,0.222,0.8827,REF023,0.1488,shortlist,,20260918T0131-7dd1a33,discover-1
c0065,53,21,14,17,0.2429,access_connectivity,0.8586,0.0,0.0377,Republic of Angola,0.0533,0.3211,0.5555,REF089,0.3503,shortlist,,20260918T0131-7dd1a33,discover-1
c0093,53,31,15,14,0.2,dpi,0.4395,0.0566,0.2453,Project Components,0.0751,0.216,0.731,REF005,0.4753,shortlist,,20260918T0131-7dd1a33,discover-1
c0096,53,52,32,27,0.3857,dpi,0.8554,0.0,0.2264,Sectoral and Institutional Context,0.1416,0.288,0.6462,REF083,0.4132,shortlist,,20260918T0131-7dd1a33,discover-1
c0129,53,51,31,27,0.3857,access_connectivity,0.751,0.0,0.4906,DESCRIPTION OF PROPOSED CHANGES,0.1612,0.2825,0.7591,REF030,0.328,shortlist,,20260918T0131-7dd1a33,discover-1
c0305,53,53,42,29,0.4143,access_connectivity,0.9088,0.0,0.3585,KEY RISKS,0.1861,0.409,0.6468,REF013,0.2869,shortlist,,20260918T0131-7dd1a33,discover-1
c0355,53,50,30,29,0.4143,dpi,0.8532,0.566,0.0377,Project Components,0.1521,0.2987,0.7401,REF030,0.3413,shortlist,,20260918T0131-7dd1a33,discover-1
c0477,53,53,26,28,0.4,dpi,0.9298,0.0,0.1509,Project Components,0.1362,0.3112,0.7648,REF030,0.328,shortlist,,20260918T0131-7dd1a33,discover-1
c0485,53,49,29,26,0.3714,access_connectivity,0.0,0.2642,0.9811,Implementation Arrangements and Support Plan,0.1524,0.246,0.7671,REF085,0.3682,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0545,53,21,12,12,0.1714,,0.0,0.3019,1.0,Implementation Arrangements and Support Plan,0.0626,0.241,0.7622,REF045,0.3675,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0597,53,46,30,27,0.3857,access_connectivity,0.0,0.3962,0.1321,Project Components,0.1656,0.2826,0.8058,REF085,0.3485,shortlist,,20260918T0131-7dd1a33,discover-1
c0680,53,42,26,26,0.3714,access_connectivity,0.676,0.0,0.1509,Identified Gender Barriers and Proposed Actions,0.1328,0.2756,0.7456,REF011,0.5422,shortlist,,20260918T0131-7dd1a33,discover-1
c0023,52,52,50,49,0.7,,0.0,0.0,0.0385,GRIEVANCE REDRESS SERVICES,0.3359,0.2232,0.9809,REF066,0.236,shortlist,,20260918T0131-7dd1a33,discover-1
c0082,52,51,38,27,0.3857,dpi,0.7897,0.0,0.6154,Implementation Arrangements and Support Plan,0.1914,0.3472,0.7353,REF053,0.3735,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0106,52,52,45,46,0.6571,access_connectivity,0.895,0.0,0.1538,GRIEVANCE REDRESS SERVICES,0.2733,0.3168,0.8868,REF005,0.3368,shortlist,,20260918T0131-7dd1a33,discover-1
c0118,52,46,14,13,0.1857,dpi,0.9206,0.0,0.3269,DETAILED CHANGE(S),0.0728,0.2423,0.7589,REF030,0.3129,shortlist,,20260918T0131-7dd1a33,discover-1
c0167,52,52,43,33,0.4714,access_connectivity,0.0,0.0,0.8654,KEY RISKS,0.2449,0.4164,0.8317,REF030,0.3814,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0296,52,52,37,36,0.5143,dpi,0.8076,0.0,0.1154,Project Components,0.2279,0.2756,0.8991,REF030,0.3519,shortlist,,20260918T0131-7dd1a33,discover-1
c0509,52,50,29,19,0.2714,dpi,0.9656,0.1154,0.4231,PROJECT STATUS AND RATIONALE FOR RESTRUCTURING,0.1561,0.2742,0.7857,REF045,0.3151,shortlist,,20260918T0131-7dd1a33,discover-1
c0637,52,31,18,17,0.2429,access_connectivity,0.9275,0.0,0.0577,Country Context,0.0829,0.2993,0.672,REF011,0.3603,shortlist,,20260918T0131-7dd1a33,discover-1
c0669,52,37,28,30,0.4286,access_connectivity,0.8594,0.0,0.0,Country Context,0.1363,0.1536,0.7107,REF011,0.2995,shortlist,,20260918T0131-7dd1a33,discover-1
c0713,52,47,13,10,0.1429,access_connectivity,0.8657,0.0,0.2115,Project Components,0.0567,0.2945,0.6372,REF087,0.347,shortlist,,20260918T0131-7dd1a33,discover-1
c0446,51,50,38,36,0.5143,access_connectivity,0.7663,0.0,0.3137,Relevance to Higher Level Objectives,0.1932,0.2897,0.7423,REF009,0.3609,shortlist,,20260918T0131-7dd1a33,discover-1
c0550,51,50,38,33,0.4714,access_connectivity,0.8447,0.0784,0.6667,KEY RISKS,0.2046,0.383,0.7862,REF030,0.3582,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0760,51,47,23,21,0.3,access_connectivity,0.7978,0.0784,0.098,Project Components,0.1172,0.3417,0.744,REF046,0.5523,shortlist,,20260918T0131-7dd1a33,discover-1
c0764,51,29,21,23,0.3286,access_connectivity,0.8543,0.0,0.0196,Project Components,0.1027,0.3106,0.7139,REF046,0.5438,shortlist,,20260918T0131-7dd1a33,discover-1
c0032,50,45,31,22,0.3143,dpi,0.8007,0.0,0.24,Project Components,0.2123,0.1996,1.0,REF053,0.2132,shortlist,,20260918T0131-7dd1a33,discover-1
c0121,50,50,44,41,0.5857,access_connectivity,0.6696,0.08,0.12,Project Development Objective,0.2585,0.2202,0.8579,REF027,0.295,shortlist,,20260918T0131-7dd1a33,discover-1
c0145,50,50,31,28,0.4,access_connectivity,0.597,0.0,0.88,KEY RISKS,0.1882,0.3196,0.8862,REF030,0.3305,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0162,50,45,36,31,0.4429,access_connectivity,0.5888,0.04,0.78,Environmental and Social,0.1797,0.4763,0.7287,REF030,0.3427,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0164,50,36,26,25,0.3571,access_connectivity,0.5843,0.02,0.9,Environmental and Social,0.1278,0.4907,0.7177,REF037,0.5755,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0181,50,50,27,21,0.3,access_connectivity,0.8464,0.26,0.1,Project Components,0.1468,0.2396,0.7939,REF079,0.4871,shortlist,,20260918T0131-7dd1a33,discover-1
c0195,50,35,15,16,0.2286,access_connectivity,0.6668,0.0,0.0,Sectoral and Institutional Context,0.0708,0.3287,0.6888,REF059,0.7283,shortlist,,20260918T0131-7dd1a33,discover-1
c0318,50,48,29,28,0.4,dpi,0.9024,0.16,0.28,Project Components,0.1565,0.3414,0.7881,REF085,0.3693,shortlist,,20260918T0131-7dd1a33,discover-1
c0365,50,43,30,28,0.4,dpi,0.6343,0.0,0.04,Country Context,0.1383,0.2782,0.673,REF046,0.4066,shortlist,,20260918T0131-7dd1a33,discover-1
