variant,package_key,package_id,project_id,description_lang,category,status,resolution,asset_class,group,term_len
deglued,P160766|TZ-MCIT-424910-CS-CQS,TZ-MCIT-424910-CS-CQS,P160766,en,consultant_services,signed,unresolved,,,
match_key,P160766|TZ-MCIT-424910-CS-CQS,TZ-MCIT-424910-CS-CQS,P160766,en,consultant_services,signed,unresolved,,,0
clean,P160766|TZ-MCIT-424918-CS-CQS,TZ-MCIT-424918-CS-CQS,P160766,en,consultant_services,cancelled,coarse,,platform,
deglued,P160766|TZ-MCIT-424918-CS-CQS,TZ-MCIT-424918-CS-CQS,P160766,en,consultant_services,cancelled,coarse,,platform,
match_key,P160766|TZ-MCIT-424918-CS-CQS,TZ-MCIT-424918-CS-CQS,P160766,en,consultant_services,cancelled,coarse,,platform,17
clean,P160766|TZ-MCIT-424921-CS-CQS,TZ-MCIT-424921-CS-CQS,P160766,en,consultant_services,signed,unresolved,,,
deglued,P160766|TZ-MCIT-424921-CS-CQS,TZ-MCIT-424921-CS-CQS,P160766,en,consultant_services,signed,unresolved,,,
match_key,P160766|TZ-MCIT-424921-CS-CQS,TZ-MCIT-424921-CS-CQS,P160766,en,consultant_services,signed,unresolved,,,0
clean,P160766|TZ-MCIT-424926-CS-CQS,TZ-MCIT-424926-CS-CQS,P160766,en,consultant_services,cancelled,fine,cybersecurity,platform,
deglued,P160766|TZ-MCIT-424926-CS-CQS,TZ-MCIT-424926-CS-CQS,P160766,en,consultant_services,cancelled,fine,cybersecurity,platform,
match_key,P160766|TZ-MCIT-424926-CS-CQS,TZ-MCIT-424926-CS-CQS,P160766,en,consultant_services,cancelled,fine,fiber,telecom,4
clean,P160766|TZ-MCIT-424931-CS-CQS,TZ-MCIT-424931-CS-CQS,P160766,en,consultant_services,cancelled,unresolved,,,
deglued,P160766|TZ-MCIT-424931-CS-CQS,TZ-MCIT-424931-CS-CQS,P160766,en,consultant_services,cancelled,unresolved,,,
match_key,P160766|TZ-MCIT-424931-CS-CQS,TZ-MCIT-424931-CS-CQS,P160766,en,consultant_services,cancelled,unresolved,,,0
clean,P160766|TZ-MCIT-424934-GO-RFB,TZ-MCIT-424934-GO-RFB,P160766,en,goods,signed,coarse,,telecom,
deglued,P160766|TZ-MCIT-424934-GO-RFB,TZ-MCIT-424934-GO-RFB,P160766,en,goods,signed,coarse,,telecom,
match_key,P160766|TZ-MCIT-424934-GO-RFB,TZ-MCIT-424934-GO-RFB,P160766,en,goods,signed,fine,dpi,platform,3
clean,P160766|TZ-MCIT-429447-GO-RFB,TZ-MCIT-429447-GO-RFB,P160766,en,goods,signed,coarse,,telecom,
deglued,P160766|TZ-MCIT-429447-GO-RFB,TZ-MCIT-429447-GO-RFB,P160766,en,goods,signed,coarse,,telecom,
match_key,P160766|TZ-MCIT-429447-GO-RFB,TZ-MCIT-429447-GO-RFB,P160766,en,goods,signed,fine,dpi,platform,3
clean,P160766|TZ-MCIT-429460-GO-RFB,TZ-MCIT-429460-GO-RFB,P160766,en,goods,signed,coarse,,telecom,
deglued,P160766|TZ-MCIT-429460-GO-RFB,TZ-MCIT-429460-GO-RFB,P160766,en,goods,signed,coarse,,telecom,
match_key,P160766|TZ-MCIT-429460-GO-RFB,TZ-MCIT-429460-GO-RFB,P160766,en,goods,signed,fine,dpi,platform,3
clean,P160766|TZ-MCIT-429463-CS-QCBS,TZ-MCIT-429463-CS-QCBS,P160766,en,consultant_services,signed,coarse,,telecom,
deglued,P160766|TZ-MCIT-429463-CS-QCBS,TZ-MCIT-429463-CS-QCBS,P160766,en,consultant_services,signed,coarse,,telecom,
match_key,P160766|TZ-MCIT-429463-CS-QCBS,TZ-MCIT-429463-CS-QCBS,P160766,en,consultant_services,signed,fine,mobile_towers,telecom,4
clean,P160766|TZ-MCIT-431088-CS-CQS,TZ-MCIT-431088-CS-CQS,P160766,en,consultant_services,signed,unresolved,,,
deglued,P160766|TZ-MCIT-431088-CS-CQS,TZ-MCIT-431088-CS-CQS,P160766,en,consultant_services,signed,unresolved,,,
match_key,P160766|TZ-MCIT-431088-CS-CQS,TZ-MCIT-431088-CS-CQS,P160766,en,consultant_services,signed,unresolved,,,0
clean,P160766|TZ-MCIT-431093-CS-CQS,TZ-MCIT-431093-CS-CQS,P160766,en,consultant_services,signed,unresolved,,,
deglued,P160766|TZ-MCIT-431093-CS-CQS,TZ-MCIT-431093-CS-CQS,P160766,en,consultant_services,signed,unresolved,,,
match_key,P160766|TZ-MCIT-431093-CS-CQS,TZ-MCIT-431093-CS-CQS,P160766,en,consultant_services,signed,unresolved,,,0
clean,P160766|TZ-MCIT-431119-CW-RFB,TZ-MCIT-431119-CW-RFB,P160766,en,works,signed,unresolved,,,
deglued,P160766|TZ-MCIT-431119-CW-RFB,TZ-MCIT-431119-CW-RFB,P160766,en,works,signed,unresolved,,,
match_key,P160766|TZ-MCIT-431119-CW-RFB,TZ-MCIT-431119-CW-RFB,P160766,en,works,signed,unresolved,,,0
clean,P160766|TZ-MCIT-431121-CW-RFB,TZ-MCIT-431121-CW-RFB,P160766,en,works,signed,unresolved,,,
deglued,P160766|TZ-MCIT-431121-CW-RFB,TZ-MCIT-431121-CW-RFB,P160766,en,works,signed,unresolved,,,
match_key,P160766|TZ-MCIT-431121-CW-RFB,TZ-MCIT-431121-CW-RFB,P160766,en,works,signed,unresolved,,,0
clean,P160766|TZ-MCIT-431125-CW-RFB,TZ-MCIT-431125-CW-RFB,P160766,en,works,cancelled,unresolved,,,
deglued,P160766|TZ-MCIT-431125-CW-RFB,TZ-MCIT-431125-CW-RFB,P160766,en,works,cancelled,unresolved,,,
match_key,P160766|TZ-MCIT-431125-CW-RFB,TZ-MCIT-431125-CW-RFB,P160766,en,works,cancelled,unresolved,,,0
clean,P160766|TZ-MCIT-431139-GO-RFQ,TZ-MCIT-431139-GO-RFQ,P160766,en,goods,signed,coarse,,telecom,
deglued,P160766|TZ-MCIT-431139-GO-RFQ,TZ-MCIT-431139-GO-RFQ,P160766,en,goods,signed,coarse,,telecom,
match_key,P160766|TZ-MCIT-431139-GO-RFQ,TZ-MCIT-431139-GO-RFQ,P160766,en,goods,signed,fine,dpi,platform,3
clean,P160766|TZ-MCIT-431157-CS-CQS,TZ-MCIT-431157-CS-CQS,P160766,en,consultant_services,cancelled,fine,cybersecurity,platform,
deglued,P160766|TZ-MCIT-431157-CS-CQS,TZ-MCIT-431157-CS-CQS,P160766,en,consultant_services,cancelled,fine,cybersecurity,platform,
match_key,P160766|TZ-MCIT-431157-CS-CQS,TZ-MCIT-431157-CS-CQS,P160766,en,consultant_services,cancelled,fine,cybersecurity,platform,13
clean,P160766|TZ-MCIT-431886-GO-RFB,TZ-MCIT-431886-GO-RFB,P160766,en,goods,cancelled,coarse,,telecom,
deglued,P160766|TZ-MCIT-431886-GO-RFB,TZ-MCIT-431886-GO-RFB,P160766,en,goods,cancelled,coarse,,telecom,
match_key,P160766|TZ-MCIT-431886-GO-RFB,TZ-MCIT-431886-GO-RFB,P160766,en,goods,cancelled,fine,dpi,platform,3
clean,P160766|TZ-MCIT-435191-CS-INDV,TZ-MCIT-435191-CS-INDV,P160766,en,consultant_services,signed,coarse,,telecom,
deglued,P160766|TZ-MCIT-435191-CS-INDV,TZ-MCIT-435191-CS-INDV,P160766,en,consultant_services,signed,coarse,,telecom,
match_key,P160766|TZ-MCIT-435191-CS-INDV,TZ-MCIT-435191-CS-INDV,P160766,en,consultant_services,signed,coarse,,telecom,3
clean,P160766|TZ-MCIT-436017-CS-INDV,TZ-MCIT-436017-CS-INDV,P160766,en,consultant_services,signed,coarse,,telecom,
deglued,P160766|TZ-MCIT-436017-CS-INDV,TZ-MCIT-436017-CS-INDV,P160766,en,consultant_services,signed,coarse,,telecom,
match_key,P160766|TZ-MCIT-436017-CS-INDV,TZ-MCIT-436017-CS-INDV,P160766,en,consultant_services,signed,fine,fiber,telecom,4
clean,P160766|TZ-MCIT-436031-CS-QCBS,TZ-MCIT-436031-CS-QCBS,P160766,en,consultant_services,cancelled,coarse,,platform,
deglued,P160766|TZ-MCIT-436031-CS-QCBS,TZ-MCIT-436031-CS-QCBS,P160766,en,consultant_services,cancelled,coarse,,platform,
match_key,P160766|TZ-MCIT-436031-CS-QCBS,TZ-MCIT-436031-CS-QCBS,P160766,en,consultant_services,cancelled,fine,fiber,telecom,4
clean,P160766|TZ-MCIT-436081-CS-INDV,TZ-MCIT-436081-CS-INDV,P160766,en,consultant_services,cancelled,unresolved,,,
deglued,P160766|TZ-MCIT-436081-CS-INDV,TZ-MCIT-436081-CS-INDV,P160766,en,consultant_services,cancelled,unresolved,,,
match_key,P160766|TZ-MCIT-436081-CS-INDV,TZ-MCIT-436081-CS-INDV,P160766,en,consultant_services,cancelled,unresolved,,,0
clean,P160766|TZ-MCIT-436764-GO-RFB,TZ-MCIT-436764-GO-RFB,P160766,en,goods,signed,fine,cybersecurity,platform,
deglued,P160766|TZ-MCIT-436764-GO-RFB,TZ-MCIT-436764-GO-RFB,P160766,en,goods,signed,fine,cybersecurity,platform,
match_key,P160766|TZ-MCIT-436764-GO-RFB,TZ-MCIT-436764-GO-RFB,P160766,en,goods,signed,fine,cybersecurity,platform,14
clean,P160766|TZ-MCIT-438021-CW-RFB,TZ-MCIT-438021-CW-RFB,P160766,en,works,signed,unresolved,,,
deglued,P160766|TZ-MCIT-438021-CW-RFB,TZ-MCIT-438021-CW-RFB,P160766,en,works,signed,unresolved,,,
match_key,P160766|TZ-MCIT-438021-CW-RFB,TZ-MCIT-438021-CW-RFB,P160766,en,works,signed,unresolved,,,0
clean,P160766|TZ-MCIT-439304-CW-RFB,TZ-MCIT-439304-CW-RFB,P160766,en,works,signed,unresolved,,,
deglued,P160766|TZ-MCIT-439304-CW-RFB,TZ-MCIT-439304-CW-RFB,P160766,en,works,signed,unresolved,,,
match_key,P160766|TZ-MCIT-439304-CW-RFB,TZ-MCIT-439304-CW-RFB,P160766,en,works,signed,unresolved,,,0
clean,P160766|TZ-MCIT-439305-CW-RFB,TZ-MCIT-439305-CW-RFB,P160766,en,works,signed,unresolved,,,
deglued,P160766|TZ-MCIT-439305-CW-RFB,TZ-MCIT-439305-CW-RFB,P160766,en,works,signed,unresolved,,,
match_key,P160766|TZ-MCIT-439305-CW-RFB,TZ-MCIT-439305-CW-RFB,P160766,en,works,signed,unresolved,,,0
clean,P160766|TZ-MCIT-439306-CW-RFB,TZ-MCIT-439306-CW-RFB,P160766,en,works,signed,unresolved,,,
deglued,P160766|TZ-MCIT-439306-CW-RFB,TZ-MCIT-439306-CW-RFB,P160766,en,works,signed,unresolved,,,
match_key,P160766|TZ-MCIT-439306-CW-RFB,TZ-MCIT-439306-CW-RFB,P160766,en,works,signed,unresolved,,,0
clean,P160766|TZ-MCIT-439307-CW-RFB,TZ-MCIT-439307-CW-RFB,P160766,en,works,signed,unresolved,,,
deglued,P160766|TZ-MCIT-439307-CW-RFB,TZ-MCIT-439307-CW-RFB,P160766,en,works,signed,unresolved,,,
match_key,P160766|TZ-MCIT-439307-CW-RFB,TZ-MCIT-439307-CW-RFB,P160766,en,works,signed,unresolved,,,0
clean,P160766|TZ-MCIT-439309-CW-RFB,TZ-MCIT-439309-CW-RFB,P160766,en,works,cancelled,unresolved,,,
deglued,P160766|TZ-MCIT-439309-CW-RFB,TZ-MCIT-439309-CW-RFB,P160766,en,works,cancelled,unresolved,,,
match_key,P160766|TZ-MCIT-439309-CW-RFB,TZ-MCIT-439309-CW-RFB,P160766,en,works,cancelled,unresolved,,,0
clean,P160766|TZ-MCIT-439316-NC-RFB,TZ-MCIT-439316-NC-RFB,P160766,en,non_consulting_services,signed,unresolved,,,
deglued,P160766|TZ-MCIT-439316-NC-RFB,TZ-MCIT-439316-NC-RFB,P160766,en,non_consulting_services,signed,unresolved,,,
match_key,P160766|TZ-MCIT-439316-NC-RFB,TZ-MCIT-439316-NC-RFB,P160766,en,non_consulting_services,signed,unresolved,,,0
clean,P160766|TZ-MCIT-439324-NC-RFQ,TZ-MCIT-439324-NC-RFQ,P160766,en,non_consulting_services,signed,unresolved,,,
deglued,P160766|TZ-MCIT-439324-NC-RFQ,TZ-MCIT-439324-NC-RFQ,P160766,en,non_consulting_services,signed,unresolved,,,
match_key,P160766|TZ-MCIT-439324-NC-RFQ,TZ-MCIT-439324-NC-RFQ,P160766,en,non_consulting_services,signed,unresolved,,,0
clean,P160766|TZ-MCIT-439414-NC-RFQ,TZ-MCIT-439414-NC-RFQ,P160766,en,non_consulting_services,signed,unresolved,,,
deglued,P160766|TZ-MCIT-439414-NC-RFQ,TZ-MCIT-439414-NC-RFQ,P160766,en,non_consulting_services,signed,unresolved,,,
match_key,P160766|TZ-MCIT-439414-NC-RFQ,TZ-MCIT-439414-NC-RFQ,P160766,en,non_consulting_services,signed,unresolved,,,0
clean,P160766|TZ-MCIT-439419-NC-RFB,TZ-MCIT-439419-NC-RFB,P160766,en,non_consulting_services,signed,unresolved,,,
deglued,P160766|TZ-MCIT-439419-NC-RFB,TZ-MCIT-439419-NC-RFB,P160766,en,non_consulting_services,signed,unresolved,,,
match_key,P160766|TZ-MCIT-439419-NC-RFB,TZ-MCIT-439419-NC-RFB,P160766,en,non_consulting_services,signed,unresolved,,,0
clean,P160766|TZ-MCIT-439421-NC-RFQ,TZ-MCIT-439421-NC-RFQ,P160766,en,non_consulting_services,signed,unresolved,,,
deglued,P160766|TZ-MCIT-439421-NC-RFQ,TZ-MCIT-439421-NC-RFQ,P160766,en,non_consulting_services,signed,unresolved,,,
match_key,P160766|TZ-MCIT-439421-NC-RFQ,TZ-MCIT-439421-NC-RFQ,P160766,en,non_consulting_services,signed,unresolved,,,0
clean,P160766|TZ-MCIT-439422-NC-RFQ,TZ-MCIT-439422-NC-RFQ,P160766,en,non_consulting_services,signed,unresolved,,,
deglued,P160766|TZ-MCIT-439422-NC-RFQ,TZ-MCIT-439422-NC-RFQ,P160766,en,non_consulting_services,signed,unresolved,,,
match_key,P160766|TZ-MCIT-439422-NC-RFQ,TZ-MCIT-439422-NC-RFQ,P160766,en,non_consulting_services,signed,unresolved,,,0
clean,P160766|TZ-MCIT-439423-NC-RFQ,TZ-MCIT-439423-NC-RFQ,P160766,en,non_consulting_services,signed,unresolved,,,
deglued,P160766|TZ-MCIT-439423-NC-RFQ,TZ-MCIT-439423-NC-RFQ,P160766,en,non_consulting_services,signed,unresolved,,,
match_key,P160766|TZ-MCIT-439423-NC-RFQ,TZ-MCIT-439423-NC-RFQ,P160766,en,non_consulting_services,signed,unresolved,,,0
clean,P160766|TZ-MCIT-439424-NC-RFQ,TZ-MCIT-439424-NC-RFQ,P160766,en,non_consulting_services,signed,unresolved,,,
deglued,P160766|TZ-MCIT-439424-NC-RFQ,TZ-MCIT-439424-NC-RFQ,P160766,en,non_consulting_services,signed,unresolved,,,
match_key,P160766|TZ-MCIT-439424-NC-RFQ,TZ-MCIT-439424-NC-RFQ,P160766,en,non_consulting_services,signed,unresolved,,,0
clean,P160766|TZ-MCIT-439426-NC-RFQ,TZ-MCIT-439426-NC-RFQ,P160766,en,non_consulting_services,signed,unresolved,,,
deglued,P160766|TZ-MCIT-439426-NC-RFQ,TZ-MCIT-439426-NC-RFQ,P160766,en,non_consulting_services,signed,unresolved,,,
match_key,P160766|TZ-MCIT-439426-NC-RFQ,TZ-MCIT-439426-NC-RFQ,P160766,en,non_consulting_services,signed,unresolved,,,0
clean,P160766|TZ-MCIT-439427-NC-RFQ,TZ-MCIT-439427-NC-RFQ,P160766,en,non_consulting_services,signed,unresolved,,,
deglued,P160766|TZ-MCIT-439427-NC-RFQ,TZ-MCIT-439427-NC-RFQ,P160766,en,non_consulting_services,signed,unresolved,,,
match_key,P160766|TZ-MCIT-439427-NC-RFQ,TZ-MCIT-439427-NC-RFQ,P160766,en,non_consulting_services,signed,unresolved,,,0
clean,P160766|TZ-MCIT-439428-NC-RFQ,TZ-MCIT-439428-NC-RFQ,P160766,en,non_consulting_services,signed,unresolved,,,
deglued,P160766|TZ-MCIT-439428-NC-RFQ,TZ-MCIT-439428-NC-RFQ,P160766,en,non_consulting_services,signed,unresolved,,,
match_key,P160766|TZ-MCIT-439428-NC-RFQ,TZ-MCIT-439428-NC-RFQ,P160766,en,non_consulting_services,signed,unresolved,,,0
clean,P160766|TZ-MCIT-439431-NC-RFB,TZ-MCIT-439431-NC-RFB,P160766,en,non_consulting_services,signed,unresolved,,,
deglued,P160766|TZ-MCIT-439431-NC-RFB,TZ-MCIT-439431-NC-RFB,P160766,en,non_consulting_services,signed,unresolved,,,
match_key,P160766|TZ-MCIT-439431-NC-RFB,TZ-MCIT-439431-NC-RFB,P160766,en,non_consulting_services,signed,unresolved,,,0
clean,P160766|TZ-MCIT-442744-GO-RFQ,TZ-MCIT-442744-GO-RFQ,P160766,en,goods,signed,fine,cybersecurity,platform,
deglued,P160766|TZ-MCIT-442744-GO-RFQ,TZ-MCIT-442744-GO-RFQ,P160766,en,goods,signed,fine,cybersecurity,platform,
match_key,P160766|TZ-MCIT-442744-GO-RFQ,TZ-MCIT-442744-GO-RFQ,P160766,en,goods,signed,fine,cybersecurity,platform,14
clean,P160766|TZ-MCIT-442801-CS-INDV,TZ-MCIT-442801-CS-INDV,P160766,en,consultant_services,signed,unresolved,,,
deglued,P160766|TZ-MCIT-442801-CS-INDV,TZ-MCIT-442801-CS-INDV,P160766,en,consultant_services,signed,unresolved,,,
match_key,P160766|TZ-MCIT-442801-CS-INDV,TZ-MCIT-442801-CS-INDV,P160766,en,consultant_services,signed,unresolved,,,0
clean,P160766|TZ-MCIT-442955-GO-RFQ,TZ-MCIT-442955-GO-RFQ,P160766,en,goods,signed,unresolved,,,
deglued,P160766|TZ-MCIT-442955-GO-RFQ,TZ-MCIT-442955-GO-RFQ,P160766,en,goods,signed,unresolved,,,
match_key,P160766|TZ-MCIT-442955-GO-RFQ,TZ-MCIT-442955-GO-RFQ,P160766,en,goods,signed,fine,dpi,platform,3
clean,P160766|TZ-MCIT-442969-GO-RFQ,TZ-MCIT-442969-GO-RFQ,P160766,en,goods,signed,unresolved,,,
deglued,P160766|TZ-MCIT-442969-GO-RFQ,TZ-MCIT-442969-GO-RFQ,P160766,en,goods,signed,unresolved,,,
match_key,P160766|TZ-MCIT-442969-GO-RFQ,TZ-MCIT-442969-GO-RFQ,P160766,en,goods,signed,fine,dpi,platform,3
clean,P160766|TZ-MCIT-443233-CS-CDS,TZ-MCIT-443233-CS-CDS,P160766,en,consultant_services,signed,unresolved,,,
deglued,P160766|TZ-MCIT-443233-CS-CDS,TZ-MCIT-443233-CS-CDS,P160766,en,consultant_services,signed,coarse,,platform,
match_key,P160766|TZ-MCIT-443233-CS-CDS,TZ-MCIT-443233-CS-CDS,P160766,en,consultant_services,signed,fine,fiber,telecom,4
clean,P160766|TZ-MCIT-446049-CS-INDV,TZ-MCIT-446049-CS-INDV,P160766,en,consultant_services,cancelled,unresolved,,,
deglued,P160766|TZ-MCIT-446049-CS-INDV,TZ-MCIT-446049-CS-INDV,P160766,en,consultant_services,cancelled,coarse,,telecom,
match_key,P160766|TZ-MCIT-446049-CS-INDV,TZ-MCIT-446049-CS-INDV,P160766,en,consultant_services,cancelled,coarse,,telecom,3
clean,P160766|TZ-MCIT-447328-GO-RFQ,TZ-MCIT-447328-GO-RFQ,P160766,en,goods,signed,unresolved,,,
deglued,P160766|TZ-MCIT-447328-GO-RFQ,TZ-MCIT-447328-GO-RFQ,P160766,en,goods,signed,unresolved,,,
match_key,P160766|TZ-MCIT-447328-GO-RFQ,TZ-MCIT-447328-GO-RFQ,P160766,en,goods,signed,unresolved,,,0
clean,P160766|TZ-MCIT-454599-CS-CQS,TZ-MCIT-454599-CS-CQS,P160766,en,consultant_services,signed,unresolved,,,
deglued,P160766|TZ-MCIT-454599-CS-CQS,TZ-MCIT-454599-CS-CQS,P160766,en,consultant_services,signed,unresolved,,,
match_key,P160766|TZ-MCIT-454599-CS-CQS,TZ-MCIT-454599-CS-CQS,P160766,en,consultant_services,signed,unresolved,,,0
clean,P160766|TZ-MCIT-454616-NC-RFQ,TZ-MCIT-454616-NC-RFQ,P160766,en,non_consulting_services,signed,unresolved,,,
deglued,P160766|TZ-MCIT-454616-NC-RFQ,TZ-MCIT-454616-NC-RFQ,P160766,en,non_consulting_services,signed,unresolved,,,
match_key,P160766|TZ-MCIT-454616-NC-RFQ,TZ-MCIT-454616-NC-RFQ,P160766,en,non_consulting_services,signed,unresolved,,,0
clean,P160766|TZ-MCIT-461806-CS-INDV,TZ-MCIT-461806-CS-INDV,P160766,en,consultant_services,signed,unresolved,,,
deglued,P160766|TZ-MCIT-461806-CS-INDV,TZ-MCIT-461806-CS-INDV,P160766,en,consultant_services,signed,unresolved,,,
match_key,P160766|TZ-MCIT-461806-CS-INDV,TZ-MCIT-461806-CS-INDV,P160766,en,consultant_services,signed,unresolved,,,0
clean,P160766|TZ-MCIT-461812-GO-RFB,TZ-MCIT-461812-GO-RFB,P160766,en,goods,cancelled,coarse,,telecom,
deglued,P160766|TZ-MCIT-461812-GO-RFB,TZ-MCIT-461812-GO-RFB,P160766,en,goods,cancelled,coarse,,telecom,
match_key,P160766|TZ-MCIT-461812-GO-RFB,TZ-MCIT-461812-GO-RFB,P160766,en,goods,cancelled,fine,dpi,platform,3
clean,P160766|TZ-MCIT-461813-GO-RFB,TZ-MCIT-461813-GO-RFB,P160766,en,goods,cancelled,unresolved,,,
deglued,P160766|TZ-MCIT-461813-GO-RFB,TZ-MCIT-461813-GO-RFB,P160766,en,goods,cancelled,unresolved,,,
match_key,P160766|TZ-MCIT-461813-GO-RFB,TZ-MCIT-461813-GO-RFB,P160766,en,goods,cancelled,fine,dpi,platform,3
clean,P160766|TZ-MCIT-462333-CW-RFB,TZ-MCIT-462333-CW-RFB,P160766,en,works,cancelled,unresolved,,,
deglued,P160766|TZ-MCIT-462333-CW-RFB,TZ-MCIT-462333-CW-RFB,P160766,en,works,cancelled,unresolved,,,
match_key,P160766|TZ-MCIT-462333-CW-RFB,TZ-MCIT-462333-CW-RFB,P160766,en,works,cancelled,unresolved,,,0
clean,P160766|TZ-MCIT-465551-CW-RFQ,TZ-MCIT-465551-CW-RFQ,P160766,en,works,signed,unresolved,,,
deglued,P160766|TZ-MCIT-465551-CW-RFQ,TZ-MCIT-465551-CW-RFQ,P160766,en,works,signed,unresolved,,,
match_key,P160766|TZ-MCIT-465551-CW-RFQ,TZ-MCIT-465551-CW-RFQ,P160766,en,works,signed,unresolved,,,0
clean,P160766|TZ-MCIT-466393-CW-RFB,TZ-MCIT-466393-CW-RFB,P160766,en,works,signed,unresolved,,,
deglued,P160766|TZ-MCIT-466393-CW-RFB,TZ-MCIT-466393-CW-RFB,P160766,en,works,signed,unresolved,,,
match_key,P160766|TZ-MCIT-466393-CW-RFB,TZ-MCIT-466393-CW-RFB,P160766,en,works,signed,unresolved,,,0
clean,P160766|TZ-MCIT-466395-CW-RFB,TZ-MCIT-466395-CW-RFB,P160766,en,works,signed,unresolved,,,
deglued,P160766|TZ-MCIT-466395-CW-RFB,TZ-MCIT-466395-CW-RFB,P160766,en,works,signed,unresolved,,,
match_key,P160766|TZ-MCIT-466395-CW-RFB,TZ-MCIT-466395-CW-RFB,P160766,en,works,signed,unresolved,,,0
clean,P160766|TZ-MCIT-466397-CW-RFB,TZ-MCIT-466397-CW-RFB,P160766,en,works,signed,unresolved,,,
deglued,P160766|TZ-MCIT-466397-CW-RFB,TZ-MCIT-466397-CW-RFB,P160766,en,works,signed,unresolved,,,
match_key,P160766|TZ-MCIT-466397-CW-RFB,TZ-MCIT-466397-CW-RFB,P160766,en,works,signed,unresolved,,,0
clean,P160766|TZ-MCIT-466398-CW-RFB,TZ-MCIT-466398-CW-RFB,P160766,en,works,signed,unresolved,,,
deglued,P160766|TZ-MCIT-466398-CW-RFB,TZ-MCIT-466398-CW-RFB,P160766,en,works,signed,unresolved,,,
match_key,P160766|TZ-MCIT-466398-CW-RFB,TZ-MCIT-466398-CW-RFB,P160766,en,works,signed,unresolved,,,0
clean,P160766|TZ-MCIT-466400-CW-RFB,TZ-MCIT-466400-CW-RFB,P160766,en,works,signed,unresolved,,,
deglued,P160766|TZ-MCIT-466400-CW-RFB,TZ-MCIT-466400-CW-RFB,P160766,en,works,signed,unresolved,,,
match_key,P160766|TZ-MCIT-466400-CW-RFB,TZ-MCIT-466400-CW-RFB,P160766,en,works,signed,unresolved,,,0
clean,P160766|TZ-MCIT-466401-CW-RFB,TZ-MCIT-466401-CW-RFB,P160766,en,works,signed,unresolved,,,
deglued,P160766|TZ-MCIT-466401-CW-RFB,TZ-MCIT-466401-CW-RFB,P160766,en,works,signed,unresolved,,,
match_key,P160766|TZ-MCIT-466401-CW-RFB,TZ-MCIT-466401-CW-RFB,P160766,en,works,signed,unresolved,,,0
clean,P160766|TZ-MCIT-471748-CS-INDV,TZ-MCIT-471748-CS-INDV,P160766,en,consultant_services,signed,unresolved,,,
deglued,P160766|TZ-MCIT-471748-CS-INDV,TZ-MCIT-471748-CS-INDV,P160766,en,consultant_services,signed,coarse,,telecom,
match_key,P160766|TZ-MCIT-471748-CS-INDV,TZ-MCIT-471748-CS-INDV,P160766,en,consultant_services,signed,coarse,,telecom,3
clean,P160766|TZ-MCIT-478638-GO-RFB,TZ-MCIT-478638-GO-RFB,P160766,en,goods,signed,coarse,,telecom,
deglued,P160766|TZ-MCIT-478638-GO-RFB,TZ-MCIT-478638-GO-RFB,P160766,en,goods,signed,coarse,,telecom,
match_key,P160766|TZ-MCIT-478638-GO-RFB,TZ-MCIT-478638-GO-RFB,P160766,en,goods,signed,fine,dpi,platform,3
clean,P160766|TZ-MCIT-478642-GO-RFB,TZ-MCIT-478642-GO-RFB,P160766,en,goods,signed,coarse,,telecom,
deglued,P160766|TZ-MCIT-478642-GO-RFB,TZ-MCIT-478642-GO-RFB,P160766,en,goods,signed,coarse,,telecom,
match_key,P160766|TZ-MCIT-478642-GO-RFB,TZ-MCIT-478642-GO-RFB,P160766,en,goods,signed,fine,dpi,platform,3
clean,P160766|TZ-MCIT-483083-GO-RFB,TZ-MCIT-483083-GO-RFB,P160766,en,goods,signed,unresolved,,,
deglued,P160766|TZ-MCIT-483083-GO-RFB,TZ-MCIT-483083-GO-RFB,P160766,en,goods,signed,unresolved,,,
match_key,P160766|TZ-MCIT-483083-GO-RFB,TZ-MCIT-483083-GO-RFB,P160766,en,goods,signed,fine,dpi,platform,3
clean,P160766|TZ-MCIT-483085-GO-RFB,TZ-MCIT-483085-GO-RFB,P160766,en,goods,cancelled,fine,cybersecurity,platform,
deglued,P160766|TZ-MCIT-483085-GO-RFB,TZ-MCIT-483085-GO-RFB,P160766,en,goods,cancelled,fine,cybersecurity,platform,
match_key,P160766|TZ-MCIT-483085-GO-RFB,TZ-MCIT-483085-GO-RFB,P160766,en,goods,cancelled,fine,cybersecurity,platform,13
clean,P160766|TZ-MCIT-487771-CS-CQS,TZ-MCIT-487771-CS-CQS,P160766,en,consultant_services,signed,unresolved,,,
deglued,P160766|TZ-MCIT-487771-CS-CQS,TZ-MCIT-487771-CS-CQS,P160766,en,consultant_services,signed,unresolved,,,
match_key,P160766|TZ-MCIT-487771-CS-CQS,TZ-MCIT-487771-CS-CQS,P160766,en,consultant_services,signed,fine,fiber,telecom,4
clean,P160766|TZ-MCIT-489085-GO-RFB,TZ-MCIT-489085-GO-RFB,P160766,en,goods,signed,coarse,,telecom,
deglued,P160766|TZ-MCIT-489085-GO-RFB,TZ-MCIT-489085-GO-RFB,P160766,en,goods,signed,coarse,,telecom,
match_key,P160766|TZ-MCIT-489085-GO-RFB,TZ-MCIT-489085-GO-RFB,P160766,en,goods,signed,fine,dpi,platform,3
