community_id,size,n_paragraphs,n_documents,n_projects,project_spread,asset_top,asset_spread,commitment_share,junk_section_share,top_section,template_score,hazard_proximity,mean_cos_to_centroid,nearest_reference_id,nearest_reference_cos,verdict,verdict_reason,run_id,discovery_version
c1453,22,20,14,14,0.2,drm_ews,0.7501,0.0,0.0455,Project Components,0.0755,0.4547,0.7869,REF041,0.6675,shortlist,,20260918T0133-7dd1a33,discover-1
c1472,22,21,14,10,0.1429,,0.0,0.0455,0.4545,DESCRIPTION OF PROPOSED CHANGES,0.0754,0.2423,0.7864,REF005,0.3234,shortlist,,20260918T0133-7dd1a33,discover-1
c1489,22,21,16,19,0.2714,access_connectivity,0.8799,0.2727,0.1818,Climate Annex,0.0845,0.3337,0.7713,REF045,0.448,shortlist,,20260918T0133-7dd1a33,discover-1
c1509,22,21,14,12,0.1714,access_connectivity,0.0,0.0,0.8636,DESCRIPTION OF PROPOSED CHANGES,0.0721,0.2993,0.7519,REF005,0.3874,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1561,22,21,13,13,0.1857,dpi,0.5153,0.0,0.3636,Implementation Arrangements and Support Plan,0.0637,0.25,0.7158,REF006,0.3899,shortlist,,20260918T0133-7dd1a33,discover-1
c1573,22,21,17,19,0.2714,access_connectivity,0.9372,0.0455,0.0,Relevance to Higher Level Objectives,0.0945,0.2874,0.812,REF005,0.3613,shortlist,,20260918T0133-7dd1a33,discover-1
c1588,22,22,21,19,0.2714,access_connectivity,0.0,0.0455,0.9091,Implementation Arrangements and Support Plan,0.1219,0.1981,0.8473,REF045,0.3911,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1656,22,22,19,18,0.2571,,0.0,0.0,1.0,Implementation Arrangements and Support Plan,0.1028,0.2358,0.79,REF005,0.4015,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1700,22,22,17,16,0.2286,,0.0,0.0,0.6818,Institutional and Implementation Arrangements,0.0865,0.3191,0.7427,REF030,0.3408,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1709,22,22,19,19,0.2714,access_connectivity,0.0,0.0,0.8182,Institutional and Implementation Arrangements,0.1022,0.3341,0.7852,REF031,0.3032,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1745,22,22,18,17,0.2429,,0.0,0.0455,0.9091,Implementation Arrangements and Support Plan,0.0966,0.2037,0.7838,REF045,0.3833,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1764,22,22,18,16,0.2286,,0.0,0.2727,0.9091,Fiduciary,0.1089,0.1982,0.8835,REF045,0.4219,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1873,22,22,16,14,0.2,access_connectivity,0.7083,0.0,0.2727,Lessons Learned and Reflected in the Project Design,0.0841,0.2949,0.7674,REF087,0.4976,shortlist,,20260918T0133-7dd1a33,discover-1
c1874,22,22,17,11,0.1571,dpi,0.9799,0.0,0.1364,Project Components,0.0959,0.2915,0.8238,REF053,0.5237,shortlist,,20260918T0133-7dd1a33,discover-1
c1909,22,21,18,19,0.2714,cybersecurity,0.8988,0.0,0.4545,Lessons Learned and Reflected in the Project Design,0.1052,0.2561,0.8534,REF067,0.4213,shortlist,,20260918T0133-7dd1a33,discover-1
c1947,22,15,7,6,0.0857,dpi,0.7907,0.0,0.0,Sectoral and Institutional Context,0.0375,0.2043,0.7817,REF056,0.4335,shortlist,,20260918T0133-7dd1a33,discover-1
c2012,22,21,15,15,0.2143,dpi,0.8103,0.0,0.0,Project Beneficiaries,0.0844,0.2832,0.8217,REF061,0.4911,shortlist,,20260918T0133-7dd1a33,discover-1
c0088,21,21,20,15,0.2143,mobile_towers,0.961,0.0,0.2381,Project Components,0.1353,0.2285,0.9875,REF030,0.2106,shortlist,,20260918T0133-7dd1a33,discover-1
c0089,21,16,6,5,0.0714,cybersecurity,0.8962,0.0,0.0476,7],0.034,0.2658,0.8265,REF030,0.3031,shortlist,,20260918T0133-7dd1a33,discover-1
c0122,21,21,17,20,0.2857,access_connectivity,0.9131,0.0,0.5238,Project Components,0.1062,0.2615,0.9122,REF030,0.2716,shortlist,,20260918T0133-7dd1a33,discover-1
c0164,21,20,15,16,0.2286,access_connectivity,0.7219,0.0,0.8095,KEY RISKS,0.0779,0.3658,0.758,REF053,0.3894,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0184,21,21,17,20,0.2857,access_connectivity,0.7897,0.0,0.4286,Results Monitoring and Evaluation Arrangements,0.0939,0.3085,0.8063,REF030,0.2677,shortlist,,20260918T0133-7dd1a33,discover-1
c0196,21,14,13,12,0.1714,drm_ews,0.9212,0.0,0.7143,Implementation Arrangements and Support Plan,0.0642,0.3407,0.7207,REF048,0.2789,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0221,21,20,14,14,0.2,cybersecurity,0.7165,0.0,0.0,Project Components,0.0774,0.3287,0.8072,REF036,0.5407,shortlist,,20260918T0133-7dd1a33,discover-1
c0316,21,18,17,14,0.2,access_connectivity,0.0,0.0,0.8095,Environmental and Social,0.0951,0.269,0.8167,REF009,0.3647,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0331,21,19,15,14,0.2,dpi,0.9206,0.0,0.6667,Environmental and Social,0.0756,0.3872,0.7363,REF085,0.3487,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0431,21,21,15,16,0.2286,drm_ews,0.8445,0.0,0.5714,Implementation Arrangements and Support Plan,0.0876,0.2294,0.8531,REF030,0.2215,shortlist,,20260918T0133-7dd1a33,discover-1
c0520,21,21,14,13,0.1857,cybersecurity,0.0,0.0,0.8571,Fiduciary,0.0839,0.1873,0.8753,REF063,0.2081,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0544,21,20,17,19,0.2714,dpi,0.6622,0.0,0.0,"Technical, Economic and Financial Analysis (if applicable)",0.0874,0.2459,0.7508,REF085,0.3499,shortlist,,20260918T0133-7dd1a33,discover-1
c0602,21,18,16,16,0.2286,cybersecurity,1.0,0.0,0.0952,Project Components,0.0851,0.3318,0.7763,REF057,0.4044,shortlist,,20260918T0133-7dd1a33,discover-1
c0653,21,19,16,12,0.1714,access_connectivity,0.7248,0.0,0.2857,PROJECT STATUS AND RATIONALE FOR RESTRUCTURING,0.0815,0.2734,0.7439,REF030,0.2399,shortlist,,20260918T0133-7dd1a33,discover-1
c0670,21,21,21,18,0.2571,data_hosting,0.961,0.0,0.7619,KEY RISKS,0.1141,0.3198,0.7935,REF019,0.282,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0679,21,20,17,15,0.2143,access_connectivity,0.8079,0.0,0.1429,"Technical, Economic and Financial Analysis",0.0821,0.2161,0.7047,REF089,0.233,shortlist,,20260918T0133-7dd1a33,discover-1
c0731,21,20,19,18,0.2571,access_connectivity,0.8675,0.0,0.1429,Sectoral and Institutional Context,0.1059,0.3039,0.8134,REF036,0.2304,shortlist,,20260918T0133-7dd1a33,discover-1
c0820,21,21,14,14,0.2,access_connectivity,0.9061,0.0,0.3333,Project Components,0.0791,0.2681,0.8249,REF061,0.2456,shortlist,,20260918T0133-7dd1a33,discover-1
c0842,21,21,21,21,0.3,access_connectivity,0.8737,0.0,0.4762,PROJECT STATUS AND RATIONALE FOR RESTRUCTURING,0.1017,0.3636,0.707,REF086,0.2407,shortlist,,20260918T0133-7dd1a33,discover-1
c0970,21,21,15,15,0.2143,dpi,0.865,0.4286,0.1905,Project Components,0.0785,0.2608,0.7642,REF045,0.4003,shortlist,,20260918T0133-7dd1a33,discover-1
c1017,21,19,15,18,0.2571,access_connectivity,0.6254,0.0,0.1905,Rationale for Bank Involvement and Role of Partners,0.0771,0.2677,0.7506,REF006,0.287,shortlist,,20260918T0133-7dd1a33,discover-1
c1023,21,20,12,11,0.1571,cybersecurity,0.866,0.0,0.3333,Project Components,0.0596,0.3281,0.7248,REF063,0.4351,shortlist,,20260918T0133-7dd1a33,discover-1
c1069,21,20,18,17,0.2429,dpi,0.9212,0.0,0.619,KEY RISKS,0.0987,0.3578,0.8003,REF053,0.3773,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1076,21,20,16,15,0.2143,dpi,0.6784,0.0,0.1905,Project Components,0.0805,0.3581,0.7349,REF024,0.4952,shortlist,,20260918T0133-7dd1a33,discover-1
c1123,21,21,16,12,0.1714,cybersecurity,0.6892,0.0,0.0952,Project Components,0.0879,0.4418,0.802,REF047,0.6249,shortlist,,20260918T0133-7dd1a33,discover-1
c1184,21,21,17,17,0.2429,access_connectivity,0.9216,0.0,0.1429,Project Components,0.0865,0.4268,0.7427,REF011,0.5395,shortlist,,20260918T0133-7dd1a33,discover-1
c1211,21,20,13,12,0.1714,drm_ews,0.7119,0.0,0.2381,KEY RISKS,0.0678,0.4745,0.7615,REF012,0.5089,shortlist,,20260918T0133-7dd1a33,discover-1
c1214,21,20,6,5,0.0714,access_connectivity,0.9183,0.0952,0.4286,Implementation Arrangements and Support Plan,0.036,0.2572,0.8762,REF079,0.4261,shortlist,,20260918T0133-7dd1a33,discover-1
c1241,21,20,16,14,0.2,data_hosting,0.9751,0.0476,0.2381,PROJECT STATUS AND RATIONALE FOR RESTRUCTURING,0.0809,0.3113,0.738,REF085,0.3062,shortlist,,20260918T0133-7dd1a33,discover-1
c1255,21,21,16,14,0.2,dpi,0.4395,0.0952,0.1429,Project Development Objective,0.0902,0.2038,0.8233,REF005,0.4952,shortlist,,20260918T0133-7dd1a33,discover-1
c1258,21,21,18,18,0.2571,,0.0,0.0,1.0,Fiduciary,0.1001,0.2276,0.8119,REF045,0.4169,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1263,21,21,17,14,0.2,,0.0,0.0,0.8571,Implementation Arrangements and Support Plan,0.0942,0.3491,0.8088,REF021,0.3615,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1284,21,18,9,8,0.1143,submarine_cable,0.8867,0.0,0.0,Country Context,0.043,0.3506,0.6984,REF079,0.3261,shortlist,,20260918T0133-7dd1a33,discover-1
c1296,21,21,18,17,0.2429,access_connectivity,0.0,0.0,0.9524,Implementation Arrangements and Support Plan,0.1056,0.3085,0.8569,REF045,0.4578,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1302,21,21,17,19,0.2714,access_connectivity,0.9299,0.9048,0.0952,Project Components,0.0934,0.3135,0.802,REF005,0.3685,shortlist,,20260918T0133-7dd1a33,discover-1
c1359,21,20,17,16,0.2286,access_connectivity,0.0,0.0,0.9048,Implementation Arrangements and Support Plan,0.0931,0.3502,0.8,REF045,0.3391,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1378,21,20,19,17,0.2429,,0.0,0.0,0.4762,Implementation Arrangements and Support Plan,0.1085,0.3311,0.8337,REF085,0.4289,shortlist,,20260918T0133-7dd1a33,discover-1
c1401,21,19,16,16,0.2286,,0.0,0.0,0.9048,Implementation Arrangements and Support Plan,0.0719,0.2961,0.6558,REF005,0.3573,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1402,21,20,14,12,0.1714,access_connectivity,0.8699,0.0,0.0476,Project Beneficiaries,0.0758,0.2067,0.7906,REF011,0.5064,shortlist,,20260918T0133-7dd1a33,discover-1
c1439,21,20,16,15,0.2143,dpi,0.0,0.0,0.9524,Implementation Arrangements and Support Plan,0.079,0.2453,0.7207,REF009,0.3506,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1464,21,21,17,17,0.2429,,0.0,0.0,1.0,Fiduciary,0.0939,0.3044,0.8065,REF045,0.4124,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1480,21,20,15,15,0.2143,access_connectivity,0.57,0.0952,0.1429,Project Components,0.0796,0.2495,0.7747,REF007,0.347,shortlist,,20260918T0133-7dd1a33,discover-1
c1528,21,14,12,12,0.1714,dpi,0.0,0.1429,1.0,Implementation Arrangements and Support Plan,0.0584,0.2146,0.7107,REF085,0.3669,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1569,21,21,15,14,0.2,,0.0,0.0,0.9524,Implementation Arrangements and Support Plan,0.0852,0.309,0.8292,REF045,0.4096,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1626,21,21,15,18,0.2571,drm_ews,0.8352,0.0,0.0,Project Components,0.0808,0.686,0.7861,REF036,0.656,shortlist,,20260918T0133-7dd1a33,discover-1
c1661,21,21,15,14,0.2,access_connectivity,0.0,0.0,0.9048,Implementation Arrangements and Support Plan,0.0828,0.2855,0.8057,REF031,0.316,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1673,21,21,18,15,0.2143,dpi,0.0,0.0,0.8095,KEY RISKS,0.101,0.345,0.8193,REF036,0.3548,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1834,21,17,15,15,0.2143,dpi,0.8379,0.0,0.0,Country Context,0.0734,0.2156,0.7142,REF005,0.2295,shortlist,,20260918T0133-7dd1a33,discover-1
c1847,21,20,15,11,0.1571,access_connectivity,0.7817,0.0952,0.1905,Rationale for Bank Involvement and Role of Partners,0.0793,0.2526,0.7722,REF046,0.4457,shortlist,,20260918T0133-7dd1a33,discover-1
c1853,21,16,4,3,0.0429,cybersecurity,0.7425,0.0,0.0476,Project Beneficiaries,0.0207,0.279,0.7563,REF061,0.428,shortlist,,20260918T0133-7dd1a33,discover-1
c1863,21,21,16,13,0.1857,access_connectivity,0.9183,0.0476,0.1429,Project Components,0.0863,0.2363,0.7874,REF046,0.5781,shortlist,,20260918T0133-7dd1a33,discover-1
c1888,21,21,15,17,0.2429,cybersecurity,0.9232,0.0,0.1905,Project Components,0.0857,0.2763,0.8339,REF067,0.4945,shortlist,,20260918T0133-7dd1a33,discover-1
c1988,21,21,16,15,0.2143,dpi,0.3534,0.0,0.1905,Project Components,0.0867,0.271,0.7914,REF051,0.5438,shortlist,,20260918T0133-7dd1a33,discover-1
c0136,20,20,14,11,0.1571,drm_ews,1.0,0.0,0.1,"Technical, Economic, and Financial Analysis",0.0769,0.1898,0.8017,REF006,0.255,shortlist,,20260918T0133-7dd1a33,discover-1
c0175,20,20,13,11,0.1571,access_connectivity,0.0,0.0,0.55,KEY RISKS,0.0695,0.4107,0.7806,REF042,0.3178,shortlist,,20260918T0133-7dd1a33,discover-1
c0245,20,20,17,20,0.2857,,0.0,0.0,0.9,Implementation Arrangements and Support Plan,0.1043,0.3214,0.8959,REF045,0.3525,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0247,20,20,14,13,0.1857,access_connectivity,0.8805,0.0,0.2,Project Components,0.0707,0.3502,0.7368,REF002,0.2963,shortlist,,20260918T0133-7dd1a33,discover-1
c0270,20,20,20,17,0.2429,dpi,0.8606,0.0,0.2,Sustainability,0.1166,0.3693,0.851,REF005,0.3502,shortlist,,20260918T0133-7dd1a33,discover-1
c0271,20,20,14,12,0.1714,dpi,0.8631,0.0,0.1,Project Components,0.0893,0.3231,0.9308,REF076,0.288,shortlist,,20260918T0133-7dd1a33,discover-1
c0298,20,13,5,6,0.0857,dpi,0.9745,0.0,0.0,Detailed Economic and Financial Analysis,0.0275,0.2217,0.8016,REF030,0.2144,shortlist,,20260918T0133-7dd1a33,discover-1
c0352,20,19,15,14,0.2,cybersecurity,1.0,0.1,0.7,Implementation Arrangements and Support Plan,0.0784,0.2937,0.7631,REF045,0.35,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0408,20,20,16,14,0.2,,0.0,0.15,0.9,Implementation Arrangements and Support Plan,0.0928,0.3616,0.8466,REF009,0.359,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0435,20,20,17,15,0.2143,access_connectivity,0.0,0.0,0.5,Implementation Arrangements and Support Plan,0.094,0.3388,0.8069,REF027,0.2358,shortlist,,20260918T0133-7dd1a33,discover-1
c0438,20,20,11,10,0.1429,data_hosting,0.9183,0.0,0.7,Implementation Arrangements and Support Plan,0.0721,0.2376,0.9576,REF024,0.2309,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0458,20,18,5,5,0.0714,access_connectivity,0.961,0.0,0.15,Project Components,0.026,0.299,0.7606,REF084,0.4667,shortlist,,20260918T0133-7dd1a33,discover-1
c0480,20,20,12,11,0.1571,access_connectivity,0.8304,0.0,0.35,Environmental and Social,0.062,0.4153,0.7548,REF030,0.3215,shortlist,,20260918T0133-7dd1a33,discover-1
c0498,20,20,13,13,0.1857,access_connectivity,0.8072,0.0,0.2,Project Components,0.0622,0.3293,0.6988,REF030,0.3684,shortlist,,20260918T0133-7dd1a33,discover-1
c0582,20,20,19,18,0.2571,access_connectivity,0.9078,0.0,0.2,Sectoral and Institutional Context,0.096,0.3338,0.7378,REF061,0.3838,shortlist,,20260918T0133-7dd1a33,discover-1
c0611,20,20,17,19,0.2714,access_connectivity,0.9496,0.0,0.25,Implementation Arrangements and Support Plan,0.0778,0.3317,0.6681,REF030,0.3402,shortlist,,20260918T0133-7dd1a33,discover-1
c0635,20,19,13,13,0.1857,,0.0,0.0,0.75,Implementation Arrangements and Support Plan,0.0666,0.2994,0.7477,REF065,0.36,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0684,20,20,20,21,0.3,dpi,1.0,0.0,1.0,KEY RISKS,0.1304,0.3413,0.9521,REF030,0.3171,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0685,20,20,15,12,0.1714,access_connectivity,0.8605,0.0,0.05,Project Components,0.0769,0.3298,0.7484,REF076,0.2744,shortlist,,20260918T0133-7dd1a33,discover-1
c0696,20,20,15,18,0.2571,access_connectivity,0.5917,0.0,0.0,"Technical, Economic and Financial Analysis",0.0939,0.2543,0.9141,REF020,0.325,shortlist,,20260918T0133-7dd1a33,discover-1
c0722,20,20,14,12,0.1714,dpi,0.9256,0.0,0.3,Project Components,0.0702,0.2968,0.7321,REF027,0.4095,shortlist,,20260918T0133-7dd1a33,discover-1
c0725,20,20,16,16,0.2286,dpi,0.9602,0.0,0.2,Project Components,0.0915,0.3078,0.8346,REF030,0.3795,shortlist,,20260918T0133-7dd1a33,discover-1
c0745,20,19,16,15,0.2143,cybersecurity,0.896,0.0,0.4,Project Components,0.0847,0.3278,0.7725,REF048,0.2602,shortlist,,20260918T0133-7dd1a33,discover-1
c0787,20,20,15,14,0.2,access_connectivity,0.8076,0.0,0.25,Project Components,0.0761,0.2864,0.7411,REF009,0.2294,shortlist,,20260918T0133-7dd1a33,discover-1
c0822,20,20,20,19,0.2714,cybersecurity,0.0,0.0,0.6,DESCRIPTION OF PROPOSED CHANGES,0.1033,0.2755,0.754,REF030,0.2263,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0825,20,20,18,17,0.2429,dpi,0.8086,0.75,0.0,Project Components,0.1003,0.3061,0.8135,REF079,0.3314,shortlist,,20260918T0133-7dd1a33,discover-1
c0885,20,20,14,14,0.2,dpi,0.9183,0.05,0.15,Project Components,0.0804,0.3637,0.8381,REF030,0.3642,shortlist,,20260918T0133-7dd1a33,discover-1
c0946,20,17,10,9,0.1286,dpi,0.7193,0.0,0.1,Sectoral and Institutional Context,0.0539,0.3119,0.7863,REF084,0.4895,shortlist,,20260918T0133-7dd1a33,discover-1
c0963,20,14,7,6,0.0857,access_connectivity,0.9183,0.0,0.4,Project Components,0.0375,0.3305,0.7812,REF026,0.3135,shortlist,,20260918T0133-7dd1a33,discover-1
c0978,20,19,18,14,0.2,access_connectivity,0.7219,0.0,0.05,Sectoral and Institutional Context,0.0899,0.2716,0.7295,REF005,0.3002,shortlist,,20260918T0133-7dd1a33,discover-1
c1080,20,20,19,18,0.2571,,0.0,0.0,0.95,Results Monitoring and Evaluation Arrangements,0.106,0.2705,0.8142,REF085,0.3086,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1094,20,14,11,11,0.1571,dpi,0.0,0.25,0.85,Implementation Arrangements and Support Plan,0.062,0.1986,0.8228,REF089,0.2667,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1143,20,17,16,16,0.2286,access_connectivity,0.8517,0.0,0.0,Relevance to Higher Level Objectives,0.0869,0.3395,0.7933,REF046,0.4087,shortlist,,20260918T0133-7dd1a33,discover-1
c1145,20,20,17,18,0.2571,cybersecurity,0.7248,0.1,0.5,KEY RISKS,0.0908,0.3315,0.7799,REF036,0.3821,shortlist,,20260918T0133-7dd1a33,discover-1
c1209,20,19,17,17,0.2429,cybersecurity,0.6788,0.0,0.2,Sectoral and Institutional Context,0.0873,0.4631,0.7494,REF001,0.5176,shortlist,,20260918T0133-7dd1a33,discover-1
c1230,20,20,18,18,0.2571,,0.0,0.05,1.0,Implementation Arrangements and Support Plan,0.1005,0.3331,0.8149,REF005,0.3053,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1245,20,20,18,16,0.2286,drm_ews,0.961,0.05,0.35,KEY RISKS,0.0978,0.2997,0.7932,REF079,0.3166,shortlist,,20260918T0133-7dd1a33,discover-1
c1291,20,8,1,1,0.0143,,0.0,0.05,0.8,DESCRIPTION OF PROPOSED CHANGES,0.0052,0.2135,0.7544,REF012,0.3784,junk,junk_section_share>=0.6;n_projects<3,20260918T0133-7dd1a33,discover-1
c1340,20,19,15,17,0.2429,drm_ews,0.8979,0.0,0.05,Country Context,0.073,0.4558,0.7105,REF011,0.3978,shortlist,,20260918T0133-7dd1a33,discover-1
c1398,20,19,12,12,0.1714,dpi,0.5463,0.0,0.0,Project Components,0.0647,0.2615,0.7874,REF008,0.5265,shortlist,,20260918T0133-7dd1a33,discover-1
c1490,20,19,17,16,0.2286,dpi,0.8587,0.0,0.2,Project Components,0.0889,0.2855,0.7637,REF083,0.5524,shortlist,,20260918T0133-7dd1a33,discover-1
c1523,20,20,18,16,0.2286,access_connectivity,0.8194,0.0,0.15,Project Components,0.1023,0.2761,0.8299,REF086,0.4686,shortlist,,20260918T0133-7dd1a33,discover-1
c1564,20,20,13,12,0.1714,,0.0,0.5,0.8,Implementation Arrangements and Support Plan,0.0704,0.2386,0.7904,REF085,0.4409,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1688,20,17,16,16,0.2286,data_hosting,0.9232,0.0,0.45,KEY RISKS,0.0816,0.3659,0.7447,REF085,0.4217,shortlist,,20260918T0133-7dd1a33,discover-1
c1738,20,20,15,14,0.2,,0.0,0.0,1.0,Implementation Arrangements and Support Plan,0.0835,0.175,0.8129,REF045,0.4495,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1777,20,19,8,8,0.1143,dpi,0.65,0.0,0.1,Sectoral and Institutional Context,0.0414,0.2128,0.7549,REF068,0.6484,shortlist,,20260918T0133-7dd1a33,discover-1
c1803,20,20,16,14,0.2,cybersecurity,0.971,0.05,0.1,Project Components,0.078,0.2555,0.712,REF067,0.4167,shortlist,,20260918T0133-7dd1a33,discover-1
c1819,20,15,15,14,0.2,drm_ews,0.9697,0.0,0.5,KEY RISKS,0.0718,0.3695,0.6986,REF085,0.3391,shortlist,,20260918T0133-7dd1a33,discover-1
c1835,20,18,15,16,0.2286,dpi,0.9023,0.0,0.05,Country Context,0.0728,0.2516,0.7085,REF005,0.29,shortlist,,20260918T0133-7dd1a33,discover-1
c1899,20,20,14,16,0.2286,dpi,0.8587,0.05,0.05,Project Components,0.0732,0.2073,0.7638,REF067,0.4861,shortlist,,20260918T0133-7dd1a33,discover-1
c1933,20,16,11,10,0.1429,mobile_towers,0.0,0.0,0.5,DESCRIPTION OF PROPOSED CHANGES,0.0632,0.1935,0.8393,REF087,0.3869,shortlist,,20260918T0133-7dd1a33,discover-1
c1935,20,20,19,21,0.3,access_connectivity,0.8813,0.0,0.0,Relevance to Higher Level Objectives,0.1177,0.1813,0.9043,REF084,0.426,shortlist,,20260918T0133-7dd1a33,discover-1
c1951,20,17,12,14,0.2,dpi,0.7974,0.0,0.1,Sectoral and Institutional Context,0.0631,0.247,0.7678,REF056,0.4949,shortlist,,20260918T0133-7dd1a33,discover-1
c1967,20,20,14,15,0.2143,access_connectivity,0.7457,0.05,0.05,Project Components,0.0726,0.2753,0.7573,REF046,0.4989,shortlist,,20260918T0133-7dd1a33,discover-1
c1990,20,20,13,12,0.1714,access_connectivity,0.64,0.0,0.1,Project Components,0.0707,0.3217,0.7945,REF046,0.5308,shortlist,,20260918T0133-7dd1a33,discover-1
c2005,20,19,14,14,0.2,access_connectivity,0.7486,0.0,0.15,Project Components,0.0738,0.2828,0.7696,REF076,0.3497,shortlist,,20260918T0133-7dd1a33,discover-1
c0093,19,19,16,16,0.2286,dpi,0.969,0.0,0.4737,DESCRIPTION OF PROPOSED CHANGES,0.0957,0.15,0.8736,REF068,0.2325,shortlist,,20260918T0133-7dd1a33,discover-1
c0098,19,19,8,11,0.1571,access_connectivity,0.7599,0.0,0.2632,Climate Action Supported by the IDEA MPA,0.0534,0.3872,0.9752,REF036,0.3483,shortlist,,20260918T0133-7dd1a33,discover-1
c0117,19,12,9,9,0.1286,access_connectivity,0.9238,0.0,0.1053,Project Components,0.0397,0.2829,0.6436,REF079,0.3251,shortlist,,20260918T0133-7dd1a33,discover-1
c0140,19,19,16,16,0.2286,access_connectivity,0.961,0.0,0.4211,Fiduciary,0.092,0.2334,0.8393,REF057,0.3178,shortlist,,20260918T0133-7dd1a33,discover-1
c0203,19,18,14,11,0.1571,,0.0,0.0,0.6842,Implementation Arrangements and Support Plan,0.0787,0.2005,0.8207,REF069,0.2608,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0209,19,19,9,9,0.1286,access_connectivity,1.0,0.0,0.6842,DESCRIPTION OF PROPOSED CHANGES,0.0492,0.2491,0.7989,REF005,0.3861,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0236,19,18,14,12,0.1714,access_connectivity,0.8161,0.0,0.3684,Lessons Learned and Reflected in the Project Design,0.0778,0.3414,0.8111,REF087,0.3063,shortlist,,20260918T0133-7dd1a33,discover-1
c0272,19,19,12,9,0.1286,dpi,0.6784,0.0,0.1053,Timelines and Additional Details of Project Activities,0.0759,0.3175,0.9236,REF005,0.2909,shortlist,,20260918T0133-7dd1a33,discover-1
c0296,19,19,14,13,0.1857,access_connectivity,0.9464,0.0,0.7895,Environmental and Social,0.0655,0.3716,0.6826,REF049,0.3016,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0328,19,19,10,10,0.1429,cybersecurity,0.9183,0.0,0.6842,Changes to the Results Framework,0.0576,0.1813,0.8414,REF069,0.2218,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0349,19,19,15,14,0.2,drm_ews,0.9751,0.0,0.9474,KEY RISKS,0.0978,0.337,0.9516,REF030,0.3086,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0421,19,19,16,15,0.2143,access_connectivity,0.9036,0.0,0.1053,Project Components,0.0753,0.3104,0.6869,REF069,0.3333,shortlist,,20260918T0133-7dd1a33,discover-1
c0452,19,18,14,13,0.1857,drm_ews,0.7877,0.0,0.0,Sustainability,0.0739,0.336,0.7704,REF033,0.3135,shortlist,,20260918T0133-7dd1a33,discover-1
c0461,19,19,13,12,0.1714,dpi,0.6962,0.0,0.3684,Project Components,0.0698,0.2626,0.7837,REF062,0.407,shortlist,,20260918T0133-7dd1a33,discover-1
c0468,19,19,13,13,0.1857,dpi,0.9183,0.0,0.8947,Implementation Arrangements and Support Plan,0.0684,0.2783,0.7684,REF086,0.2548,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
