community_id,size,n_paragraphs,n_documents,n_projects,project_spread,asset_top,asset_spread,commitment_share,junk_section_share,top_section,template_score,hazard_proximity,mean_cos_to_centroid,nearest_reference_id,nearest_reference_cos,verdict,verdict_reason,run_id,discovery_version
c0401,76,43,27,25,0.3571,mobile_towers,0.8252,0.0132,0.0132,Sectoral and Institutional Context,0.1184,0.2086,0.64,REF043,0.4979,shortlist,,20260918T0135-7dd1a33,discover-1
c0043,75,74,42,40,0.5714,access_connectivity,0.9098,0.0,0.4267,Project Components,0.2187,0.3357,0.7601,REF018,0.4213,shortlist,,20260918T0135-7dd1a33,discover-1
c0067,75,73,39,36,0.5143,dpi,0.794,0.0,0.1867,Project Components,0.1779,0.357,0.666,REF052,0.4237,shortlist,,20260918T0135-7dd1a33,discover-1
c0092,75,74,46,35,0.5,access_connectivity,0.8674,0.0,0.3333,Implementation Arrangements and Support Plan,0.2355,0.3505,0.7476,REF027,0.2408,shortlist,,20260918T0135-7dd1a33,discover-1
c0155,75,70,47,46,0.6571,access_connectivity,0.9064,0.0,0.3333,Implementation Arrangements and Support Plan,0.1975,0.338,0.6136,REF023,0.2461,shortlist,,20260918T0135-7dd1a33,discover-1
c0033,74,64,10,8,0.1143,cybersecurity,0.8962,0.0,0.0946,DETAILED CHANGE(S),0.056,0.2447,0.8177,REF030,0.3018,shortlist,,20260918T0135-7dd1a33,discover-1
c0106,73,47,17,12,0.1714,dpi,0.2451,0.0274,0.0959,Detailed Project Description,0.0712,0.2698,0.6119,REF005,0.3787,shortlist,,20260918T0135-7dd1a33,discover-1
c0192,73,73,45,42,0.6,access_connectivity,0.865,0.274,0.9589,Implementation Arrangements and Support Plan,0.2414,0.2845,0.7831,REF009,0.4363,junk,junk_section_share>=0.6,20260918T0135-7dd1a33,discover-1
c0222,73,51,29,28,0.4,cybersecurity,0.5642,0.0,0.1644,Project Components,0.1385,0.3044,0.6975,REF063,0.5147,shortlist,,20260918T0135-7dd1a33,discover-1
c0256,73,62,35,34,0.4857,dpi,0.8991,0.0,0.0411,Country Context,0.1464,0.2526,0.6109,REF005,0.2298,shortlist,,20260918T0135-7dd1a33,discover-1
c0006,72,72,40,34,0.4857,access_connectivity,0.8776,0.0,0.2917,Project Components,0.2578,0.232,0.9409,REF057,0.1475,shortlist,,20260918T0135-7dd1a33,discover-1
c0030,72,72,23,23,0.3286,dpi,0.8428,0.0,0.3194,Timelines and Additional Details of Project Activities,0.1473,0.1836,0.9348,REF069,0.1434,shortlist,,20260918T0135-7dd1a33,discover-1
c0065,72,72,45,34,0.4857,dpi,0.7192,0.0,0.1528,Project Components,0.2643,0.3418,0.8577,REF005,0.3058,shortlist,,20260918T0135-7dd1a33,discover-1
c0295,72,47,31,23,0.3286,drm_ews,0.6976,0.0139,0.0694,World Bank Group Response to COVID-19 in Ethiopia,0.1529,0.3041,0.7201,REF005,0.4735,shortlist,,20260918T0135-7dd1a33,discover-1
c0012,71,70,26,24,0.3429,dpi,0.8561,0.0,0.2254,Project Components,0.1546,0.2059,0.8682,REF023,0.1698,shortlist,,20260918T0135-7dd1a33,discover-1
c0110,71,69,31,28,0.4,access_connectivity,0.8247,0.0,0.7042,Implementation Arrangements and Support Plan,0.1657,0.2991,0.7804,REF079,0.2977,junk,junk_section_share>=0.6,20260918T0135-7dd1a33,discover-1
c0311,71,66,40,41,0.5857,drm_ews,0.4758,0.5211,0.169,Relevance to Higher Level Objectives,0.2097,0.4772,0.7653,REF085,0.5491,shortlist,,20260918T0135-7dd1a33,discover-1
c0098,70,67,41,39,0.5571,access_connectivity,0.7883,0.0,0.1857,Sectoral and Institutional Context,0.1776,0.3999,0.6324,REF038,0.2757,shortlist,,20260918T0135-7dd1a33,discover-1
c0353,70,61,18,13,0.1857,dpi,0.3106,0.0,0.1429,Sectoral and Institutional Context,0.0854,0.2462,0.6931,REF068,0.6531,shortlist,,20260918T0135-7dd1a33,discover-1
c0091,68,59,49,38,0.5429,dpi,1.0,0.1324,0.6471,Implementation Arrangements and Support Plan,0.2395,0.2999,0.7136,REF030,0.3768,junk,junk_section_share>=0.6,20260918T0135-7dd1a33,discover-1
c0307,68,64,29,25,0.3571,access_connectivity,0.9397,0.0,0.6912,Implementation Arrangements and Support Plan,0.1298,0.3454,0.6534,REF049,0.3221,junk,junk_section_share>=0.6,20260918T0135-7dd1a33,discover-1
c0378,68,57,33,32,0.4571,cybersecurity,0.8163,0.0294,0.1029,Project Components,0.1778,0.2302,0.7868,REF086,0.4697,shortlist,,20260918T0135-7dd1a33,discover-1
c0010,67,66,37,30,0.4286,dpi,0.8993,0.0,0.3433,Project Components,0.253,0.221,0.9982,REF057,0.1455,shortlist,,20260918T0135-7dd1a33,discover-1
c0105,67,44,18,16,0.2286,dpi,0.5883,0.0149,0.0149,Economic and Financial Analysis,0.0829,0.2604,0.6725,REF005,0.3306,shortlist,,20260918T0135-7dd1a33,discover-1
c0351,67,63,38,38,0.5429,access_connectivity,0.7651,0.0,0.0597,Sectoral and Institutional Context,0.1806,0.3738,0.6939,REF037,0.4059,shortlist,,20260918T0135-7dd1a33,discover-1
c0374,67,51,32,30,0.4286,mobile_towers,0.7977,0.0,0.0,Sectoral and Institutional Context,0.1499,0.1695,0.6838,REF087,0.3991,shortlist,,20260918T0135-7dd1a33,discover-1
c0395,67,66,40,36,0.5143,access_connectivity,0.4484,0.0,0.209,Relevance to Higher Level Objectives,0.2086,0.2965,0.7614,REF046,0.5916,shortlist,,20260918T0135-7dd1a33,discover-1
c0017,66,50,47,44,0.6286,cybersecurity,0.865,0.0,0.0152,GRIEVANCE REDRESS SERVICES,0.3124,0.2211,0.9704,REF041,0.2012,shortlist,,20260918T0135-7dd1a33,discover-1
c0023,66,66,61,52,0.7429,access_connectivity,0.0,0.0,0.1364,GRIEVANCE REDRESS SERVICES,0.3838,0.3618,0.9187,REF030,0.3606,shortlist,,20260918T0135-7dd1a33,discover-1
c0025,66,64,63,60,0.8571,,0.0,0.0,0.0,GRIEVANCE REDRESS SERVICES,0.4184,0.2013,0.9697,REF031,0.2796,shortlist,,20260918T0135-7dd1a33,discover-1
c0242,66,62,44,28,0.4,dpi,0.8783,0.3485,0.5303,PROJECT STATUS AND RATIONALE FOR RESTRUCTURING,0.2345,0.3246,0.7781,REF030,0.3132,shortlist,,20260918T0135-7dd1a33,discover-1
c0328,66,60,36,36,0.5143,,0.0,0.0909,0.9545,Implementation Arrangements and Support Plan,0.1758,0.2563,0.713,REF085,0.4002,junk,junk_section_share>=0.6,20260918T0135-7dd1a33,discover-1
c0345,66,60,33,31,0.4429,dpi,1.0,0.0,0.9697,Implementation Arrangements and Support Plan,0.1747,0.2039,0.7728,REF045,0.4738,junk,junk_section_share>=0.6,20260918T0135-7dd1a33,discover-1
c0058,65,64,38,31,0.4429,cybersecurity,0.8037,0.4154,0.2462,Project Components,0.1862,0.2855,0.7152,REF036,0.4651,shortlist,,20260918T0135-7dd1a33,discover-1
c0137,65,65,38,34,0.4857,dpi,0.8574,0.0154,0.3077,Project Components,0.1741,0.3407,0.6691,REF027,0.4154,shortlist,,20260918T0135-7dd1a33,discover-1
c0230,65,62,47,41,0.5857,access_connectivity,0.8867,0.0,0.5077,Implementation Arrangements and Support Plan,0.2336,0.282,0.7256,REF027,0.2521,shortlist,,20260918T0135-7dd1a33,discover-1
c0273,65,65,36,35,0.5,dpi,0.7558,0.0,0.3231,Project Components,0.16,0.3557,0.6489,REF053,0.381,shortlist,,20260918T0135-7dd1a33,discover-1
c0038,64,62,39,34,0.4857,dpi,0.8164,0.0,0.3438,Project Components,0.2087,0.2808,0.7813,REF068,0.3351,shortlist,,20260918T0135-7dd1a33,discover-1
c0086,64,62,40,41,0.5857,dpi,0.7407,0.0,0.3438,Lessons Learned and Reflected in the Project Design,0.178,0.3536,0.6496,REF046,0.3454,shortlist,,20260918T0135-7dd1a33,discover-1
c0358,64,51,34,33,0.4714,submarine_cable,0.8511,0.0,0.0156,Country Context,0.1403,0.3051,0.6023,REF056,0.2731,shortlist,,20260918T0135-7dd1a33,discover-1
c0366,64,64,41,41,0.5857,access_connectivity,0.5062,0.0625,0.0938,Sustainability,0.2195,0.3068,0.7817,REF046,0.5775,shortlist,,20260918T0135-7dd1a33,discover-1
c0112,63,53,27,27,0.3857,access_connectivity,0.4577,0.0,0.3016,Project Components,0.1196,0.3397,0.6469,REF023,0.3468,shortlist,,20260918T0135-7dd1a33,discover-1
c0129,63,52,45,43,0.6143,dpi,0.9602,0.0,0.9206,KEY RISKS,0.2518,0.3882,0.8169,REF030,0.3584,junk,junk_section_share>=0.6,20260918T0135-7dd1a33,discover-1
c0014,62,62,61,39,0.5571,access_connectivity,0.0,0.0,0.0,DETAILED CHANGE(S),0.4077,0.2017,0.9757,REF030,0.2989,shortlist,,20260918T0135-7dd1a33,discover-1
c0015,62,62,62,59,0.8429,,0.0,0.0,0.0,GRIEVANCE REDRESS SERVICES,0.4116,0.2318,0.9692,REF009,0.2778,shortlist,,20260918T0135-7dd1a33,discover-1
c0386,62,60,16,17,0.2429,dpi,0.7294,0.0,0.0645,Project Components,0.0844,0.2735,0.7703,REF084,0.6095,shortlist,,20260918T0135-7dd1a33,discover-1
c0022,61,61,61,58,0.8286,,0.0,0.0,0.0,GRIEVANCE REDRESS SERVICES,0.3725,0.2625,0.8915,REF031,0.2249,shortlist,,20260918T0135-7dd1a33,discover-1
c0045,61,60,41,34,0.4857,cybersecurity,0.953,0.0,0.4098,Project Components,0.2165,0.3652,0.7708,REF042,0.329,shortlist,,20260918T0135-7dd1a33,discover-1
c0078,61,59,49,42,0.6,access_connectivity,0.7248,0.0492,0.8689,KEY RISKS,0.2852,0.3933,0.8499,REF030,0.3789,junk,junk_section_share>=0.6,20260918T0135-7dd1a33,discover-1
c0107,61,52,31,29,0.4143,dpi,0.7729,0.0,0.4262,DESCRIPTION OF PROPOSED CHANGES,0.1425,0.3585,0.6711,REF030,0.3246,shortlist,,20260918T0135-7dd1a33,discover-1
c0157,61,55,46,38,0.5429,dpi,0.7755,0.0328,0.2951,Environmental and Social,0.2748,0.1942,0.872,REF021,0.471,shortlist,,20260918T0135-7dd1a33,discover-1
c0331,61,54,36,34,0.4857,,0.0,0.3279,0.9344,Implementation Arrangements and Support Plan,0.1939,0.2452,0.7865,REF009,0.3784,junk,junk_section_share>=0.6,20260918T0135-7dd1a33,discover-1
c0368,61,46,37,36,0.5143,dpi,0.926,0.0,0.0,Country Context,0.1845,0.2255,0.728,REF005,0.3198,shortlist,,20260918T0135-7dd1a33,discover-1
c0385,61,48,34,29,0.4143,dpi,0.7764,0.0,0.1639,Sectoral and Institutional Context,0.1661,0.2127,0.7133,REF046,0.4924,shortlist,,20260918T0135-7dd1a33,discover-1
c0000,60,60,60,58,0.8286,,0.0,0.0,0.0,GRIEVANCE REDRESS SERVICES,0.4108,0.3688,0.9996,REF030,0.2856,shortlist,,20260918T0135-7dd1a33,discover-1
c0080,60,55,40,34,0.4857,access_connectivity,0.4981,0.2333,0.6833,Environmental and Social,0.2171,0.4085,0.7925,REF030,0.3958,junk,junk_section_share>=0.6,20260918T0135-7dd1a33,discover-1
c0136,60,59,40,34,0.4857,access_connectivity,0.9066,0.0,0.4333,Sectoral and Institutional Context,0.2005,0.3866,0.7316,REF048,0.3272,shortlist,,20260918T0135-7dd1a33,discover-1
c0298,60,54,34,32,0.4571,,0.0,0.0167,1.0,KEY RISKS,0.1784,0.2674,0.7662,REF085,0.3108,junk,junk_section_share>=0.6,20260918T0135-7dd1a33,discover-1
c0375,60,59,21,23,0.3286,access_connectivity,0.4943,0.0,0.0333,Project Components,0.1071,0.2704,0.7449,REF046,0.5375,shortlist,,20260918T0135-7dd1a33,discover-1
c0007,59,59,39,35,0.5,drm_ews,0.8845,0.0,0.4237,Project Components,0.2671,0.2216,1.0,REF057,0.1453,shortlist,,20260918T0135-7dd1a33,discover-1
c0060,59,59,11,11,0.1571,dpi,0.971,0.0,0.2881,DETAILED CHANGE(S),0.0652,0.2269,0.8647,REF030,0.2948,shortlist,,20260918T0135-7dd1a33,discover-1
c0083,59,56,17,14,0.2,dpi,0.65,0.1695,0.1525,DETAILED CHANGE(S),0.0877,0.2175,0.7534,REF009,0.3349,shortlist,,20260918T0135-7dd1a33,discover-1
c0131,59,22,6,5,0.0714,access_connectivity,0.4912,0.0339,0.0,Estimating the Impact of the Project on Household Welfare,0.0258,0.3063,0.6273,REF030,0.3991,shortlist,,20260918T0135-7dd1a33,discover-1
c0254,59,47,32,29,0.4143,dpi,0.7061,0.0,0.0,Sectoral and Institutional Context,0.1583,0.1909,0.7221,REF064,0.3407,shortlist,,20260918T0135-7dd1a33,discover-1
c0266,59,42,22,23,0.3286,access_connectivity,0.812,0.0339,0.0169,Technical Note: Support for Climate Change Adaptation and Mitigation,0.1106,0.3747,0.7343,REF041,0.5672,shortlist,,20260918T0135-7dd1a33,discover-1
c0404,59,55,34,27,0.3857,access_connectivity,0.4848,0.3898,0.0678,Project Components,0.18,0.2446,0.7731,REF046,0.5535,shortlist,,20260918T0135-7dd1a33,discover-1
c0004,58,57,33,26,0.3714,access_connectivity,0.8681,0.0,0.3621,Project Components,0.226,0.1954,1.0,REF027,0.1645,shortlist,,20260918T0135-7dd1a33,discover-1
c0005,58,58,57,59,0.8429,access_connectivity,0.0,0.0,0.0,GRIEVANCE REDRESS SERVICES,0.3851,0.2599,0.9864,REF076,0.3867,shortlist,,20260918T0135-7dd1a33,discover-1
c0018,58,44,44,43,0.6143,,0.0,0.0,0.0,GRIEVANCE REDRESS SERVICES,0.3014,0.2191,1.0,REF041,0.198,shortlist,,20260918T0135-7dd1a33,discover-1
c0310,58,52,39,40,0.5714,drm_ews,0.5763,0.0,0.0862,"Technical, Economic and Financial Analysis",0.2116,0.6072,0.7921,REF041,0.6205,shortlist,,20260918T0135-7dd1a33,discover-1
c0320,58,52,32,30,0.4286,,0.0,0.0,0.9828,Implementation Arrangements and Support Plan,0.1636,0.2935,0.7466,REF085,0.3618,junk,junk_section_share>=0.6,20260918T0135-7dd1a33,discover-1
c0389,58,56,32,29,0.4143,dpi,0.9251,0.0,0.0862,Project Components,0.1838,0.2432,0.8386,REF067,0.4815,shortlist,,20260918T0135-7dd1a33,discover-1
c0031,57,54,34,30,0.4286,access_connectivity,0.7694,0.0,0.2807,Project Development Objective,0.1882,0.167,0.808,REF068,0.255,shortlist,,20260918T0135-7dd1a33,discover-1
c0047,57,52,33,27,0.3857,dpi,0.8173,0.2982,0.7895,Implementation Arrangements and Support Plan,0.1608,0.2881,0.7114,REF009,0.3364,junk,junk_section_share>=0.6,20260918T0135-7dd1a33,discover-1
c0090,57,41,15,15,0.2143,access_connectivity,0.4138,0.0,0.1754,Project Components,0.0741,0.2946,0.7217,REF006,0.4747,shortlist,,20260918T0135-7dd1a33,discover-1
c0156,57,54,33,32,0.4571,drm_ews,0.9464,0.0351,0.7895,Implementation Arrangements and Support Plan,0.1672,0.3362,0.7397,REF024,0.4045,junk,junk_section_share>=0.6,20260918T0135-7dd1a33,discover-1
c0167,57,56,33,35,0.5,cybersecurity,0.9631,0.0,0.2632,Project Components,0.1389,0.2635,0.6145,REF023,0.2167,shortlist,,20260918T0135-7dd1a33,discover-1
c0173,57,47,23,25,0.3571,access_connectivity,0.7612,0.0,0.0526,Economic and Financial Analysis,0.1043,0.3652,0.6618,REF085,0.322,shortlist,,20260918T0135-7dd1a33,discover-1
c0042,56,56,46,30,0.4286,access_connectivity,0.4963,0.0,0.1607,Project Components,0.296,0.2517,0.9396,REF030,0.2838,shortlist,,20260918T0135-7dd1a33,discover-1
c0049,56,53,32,25,0.3571,access_connectivity,0.6956,0.0357,0.2857,Project Components,0.158,0.3401,0.721,REF045,0.3616,shortlist,,20260918T0135-7dd1a33,discover-1
c0201,56,41,14,12,0.1714,data_hosting,0.7443,0.0714,0.1071,Project Components,0.0708,0.4826,0.7378,REF085,0.5998,shortlist,,20260918T0135-7dd1a33,discover-1
c0283,56,47,35,33,0.4714,drm_ews,1.0,0.1786,0.8036,Results Monitoring and Evaluation Arrangements,0.1934,0.2666,0.8068,REF057,0.3577,junk,junk_section_share>=0.6,20260918T0135-7dd1a33,discover-1
c0361,56,44,33,32,0.4571,mobile_towers,0.8603,0.0,0.0,Country Context,0.151,0.2437,0.6681,REF075,0.2806,shortlist,,20260918T0135-7dd1a33,discover-1
c0393,56,49,11,13,0.1857,dpi,0.8327,0.0,0.0179,Sectoral and Institutional Context,0.0545,0.2312,0.7233,REF084,0.5352,shortlist,,20260918T0135-7dd1a33,discover-1
c0009,55,54,34,27,0.3857,dpi,0.8292,0.0,0.2182,Project Components,0.2313,0.2237,0.9934,REF057,0.1455,shortlist,,20260918T0135-7dd1a33,discover-1
c0068,55,42,32,28,0.4,access_connectivity,0.4138,0.0,0.6727,Environmental and Social,0.1723,0.2658,0.786,REF009,0.3694,junk,junk_section_share>=0.6,20260918T0135-7dd1a33,discover-1
c0100,55,53,33,35,0.5,dpi,0.8731,0.0,0.1091,Project Components,0.1674,0.316,0.7408,REF017,0.2977,shortlist,,20260918T0135-7dd1a33,discover-1
c0102,55,54,32,28,0.4,cybersecurity,0.8011,0.0,0.4,KEY RISKS,0.138,0.4782,0.6296,REF030,0.3737,shortlist,,20260918T0135-7dd1a33,discover-1
c0124,55,52,41,33,0.4714,access_connectivity,0.8514,0.0,0.4545,Implementation Arrangements and Support Plan,0.2052,0.3137,0.7309,REF057,0.3208,shortlist,,20260918T0135-7dd1a33,discover-1
c0130,55,55,30,29,0.4143,dpi,0.8602,0.0,0.0909,"Detailed changes in activities and funds allocation, by component (in US$m)",0.1333,0.2938,0.6489,REF036,0.4324,shortlist,,20260918T0135-7dd1a33,discover-1
c0191,55,52,22,24,0.3429,dpi,0.7566,0.0,0.4909,KEY RISKS,0.1038,0.419,0.6886,REF084,0.4538,shortlist,,20260918T0135-7dd1a33,discover-1
c0350,55,53,47,34,0.4857,access_connectivity,0.0,0.0,0.6364,Implementation Arrangements and Support Plan,0.2473,0.2173,0.7684,REF086,0.2399,junk,junk_section_share>=0.6,20260918T0135-7dd1a33,discover-1
c0020,54,54,54,45,0.6429,dpi,0.6575,0.0,0.7407,RESULTS FRAMEWORK AND MONITORING,0.3561,0.2552,0.9628,REF027,0.3274,junk,junk_section_share>=0.6,20260918T0135-7dd1a33,discover-1
c0024,54,54,36,33,0.4714,access_connectivity,0.7158,0.0,0.037,Project Components,0.2055,0.3245,0.8336,REF030,0.3728,shortlist,,20260918T0135-7dd1a33,discover-1
c0026,54,54,45,36,0.5143,access_connectivity,0.8647,0.0,0.2037,Project Components,0.3005,0.2565,0.9748,REF030,0.2886,shortlist,,20260918T0135-7dd1a33,discover-1
c0034,54,54,37,39,0.5571,dpi,1.0,0.0,0.9815,Fiduciary,0.2444,0.216,0.9644,REF005,0.3021,junk,junk_section_share>=0.6,20260918T0135-7dd1a33,discover-1
c0126,54,42,22,21,0.3,access_connectivity,0.8775,0.0,0.1111,Sectoral and Institutional Context,0.1068,0.2331,0.7089,REF041,0.4131,shortlist,,20260918T0135-7dd1a33,discover-1
c0200,54,50,41,39,0.5571,dpi,0.9122,0.0,0.6481,Implementation Arrangements and Support Plan,0.2348,0.204,0.8362,REF045,0.3792,junk,junk_section_share>=0.6,20260918T0135-7dd1a33,discover-1
c0245,54,54,34,34,0.4857,data_hosting,0.9637,0.0185,0.037,Project Components,0.1891,0.7431,0.8121,REF036,0.6206,shortlist,,20260918T0135-7dd1a33,discover-1
c0324,54,47,41,37,0.5286,access_connectivity,0.0,0.5,1.0,Implementation Arrangements and Support Plan,0.232,0.2359,0.8262,REF005,0.4236,junk,junk_section_share>=0.6,20260918T0135-7dd1a33,discover-1
c0359,54,49,41,31,0.4429,data_hosting,0.9312,0.0,0.1111,Country Context,0.1896,0.3361,0.6753,REF041,0.243,shortlist,,20260918T0135-7dd1a33,discover-1
c0001,53,53,35,30,0.4286,access_connectivity,0.8964,0.0,0.4151,Project Components,0.2383,0.177,0.9942,REF027,0.1649,shortlist,,20260918T0135-7dd1a33,discover-1
c0029,53,53,16,16,0.2286,dpi,0.8579,0.0,0.3208,Timelines and Additional Details of Project Activities,0.0967,0.222,0.8827,REF023,0.1488,shortlist,,20260918T0135-7dd1a33,discover-1
c0036,53,21,14,17,0.2429,access_connectivity,0.8586,0.0,0.0377,Republic of Angola,0.0533,0.3211,0.5555,REF089,0.3503,shortlist,,20260918T0135-7dd1a33,discover-1
c0048,53,31,15,14,0.2,dpi,0.4395,0.0566,0.2453,Project Components,0.0751,0.216,0.731,REF005,0.4753,shortlist,,20260918T0135-7dd1a33,discover-1
c0050,53,52,32,27,0.3857,dpi,0.8554,0.0,0.2264,Sectoral and Institutional Context,0.1416,0.288,0.6462,REF083,0.4132,shortlist,,20260918T0135-7dd1a33,discover-1
c0144,53,53,42,29,0.4143,access_connectivity,0.9088,0.0,0.3585,KEY RISKS,0.1861,0.409,0.6468,REF013,0.2869,shortlist,,20260918T0135-7dd1a33,discover-1
c0226,53,53,26,28,0.4,dpi,0.9298,0.0,0.1509,Project Components,0.1362,0.3112,0.7648,REF030,0.328,shortlist,,20260918T0135-7dd1a33,discover-1
c0232,53,49,29,26,0.3714,access_connectivity,0.0,0.2642,0.9811,Implementation Arrangements and Support Plan,0.1524,0.246,0.7671,REF085,0.3682,junk,junk_section_share>=0.6,20260918T0135-7dd1a33,discover-1
c0259,53,21,12,12,0.1714,,0.0,0.3019,1.0,Implementation Arrangements and Support Plan,0.0626,0.241,0.7622,REF045,0.3675,junk,junk_section_share>=0.6,20260918T0135-7dd1a33,discover-1
c0293,53,46,30,27,0.3857,access_connectivity,0.0,0.3962,0.1321,Project Components,0.1656,0.2826,0.8058,REF085,0.3485,shortlist,,20260918T0135-7dd1a33,discover-1
c0013,52,52,50,49,0.7,,0.0,0.0,0.0385,GRIEVANCE REDRESS SERVICES,0.3359,0.2232,0.9809,REF066,0.236,shortlist,,20260918T0135-7dd1a33,discover-1
c0044,52,51,38,27,0.3857,dpi,0.7897,0.0,0.6154,Implementation Arrangements and Support Plan,0.1914,0.3472,0.7353,REF053,0.3735,junk,junk_section_share>=0.6,20260918T0135-7dd1a33,discover-1
c0055,52,52,45,46,0.6571,access_connectivity,0.895,0.0,0.1538,GRIEVANCE REDRESS SERVICES,0.2733,0.3168,0.8868,REF005,0.3368,shortlist,,20260918T0135-7dd1a33,discover-1
c0061,52,46,14,13,0.1857,dpi,0.9206,0.0,0.3269,DETAILED CHANGE(S),0.0728,0.2423,0.7589,REF030,0.3129,shortlist,,20260918T0135-7dd1a33,discover-1
c0081,52,52,43,33,0.4714,access_connectivity,0.0,0.0,0.8654,KEY RISKS,0.2449,0.4164,0.8317,REF030,0.3814,junk,junk_section_share>=0.6,20260918T0135-7dd1a33,discover-1
c0139,52,52,37,36,0.5143,dpi,0.8076,0.0,0.1154,Project Components,0.2279,0.2756,0.8991,REF030,0.3519,shortlist,,20260918T0135-7dd1a33,discover-1
c0240,52,50,29,19,0.2714,dpi,0.9656,0.1154,0.4231,PROJECT STATUS AND RATIONALE FOR RESTRUCTURING,0.1561,0.2742,0.7857,REF045,0.3151,shortlist,,20260918T0135-7dd1a33,discover-1
c0318,52,31,18,17,0.2429,access_connectivity,0.9275,0.0,0.0577,Country Context,0.0829,0.2993,0.672,REF011,0.3603,shortlist,,20260918T0135-7dd1a33,discover-1
c0216,51,50,38,36,0.5143,access_connectivity,0.7663,0.0,0.3137,Relevance to Higher Level Objectives,0.1932,0.2897,0.7423,REF009,0.3609,shortlist,,20260918T0135-7dd1a33,discover-1
c0263,51,50,38,33,0.4714,access_connectivity,0.8447,0.0784,0.6667,KEY RISKS,0.2046,0.383,0.7862,REF030,0.3582,junk,junk_section_share>=0.6,20260918T0135-7dd1a33,discover-1
c0380,51,47,23,21,0.3,access_connectivity,0.7978,0.0784,0.098,Project Components,0.1172,0.3417,0.744,REF046,0.5523,shortlist,,20260918T0135-7dd1a33,discover-1
c0382,51,29,21,23,0.3286,access_connectivity,0.8543,0.0,0.0196,Project Components,0.1027,0.3106,0.7139,REF046,0.5438,shortlist,,20260918T0135-7dd1a33,discover-1
c0019,50,45,31,22,0.3143,dpi,0.8007,0.0,0.24,Project Components,0.2123,0.1996,1.0,REF053,0.2132,shortlist,,20260918T0135-7dd1a33,discover-1
c0075,50,50,31,28,0.4,access_connectivity,0.597,0.0,0.88,KEY RISKS,0.1882,0.3196,0.8862,REF030,0.3305,junk,junk_section_share>=0.6,20260918T0135-7dd1a33,discover-1
c0088,50,50,27,21,0.3,access_connectivity,0.8464,0.26,0.1,Project Components,0.1468,0.2396,0.7939,REF079,0.4871,shortlist,,20260918T0135-7dd1a33,discover-1
c0096,50,35,15,16,0.2286,access_connectivity,0.6668,0.0,0.0,Sectoral and Institutional Context,0.0708,0.3287,0.6888,REF059,0.7283,shortlist,,20260918T0135-7dd1a33,discover-1
c0152,50,48,29,28,0.4,dpi,0.9024,0.16,0.28,Project Components,0.1565,0.3414,0.7881,REF085,0.3693,shortlist,,20260918T0135-7dd1a33,discover-1
c0176,50,43,30,28,0.4,dpi,0.6343,0.0,0.04,Country Context,0.1383,0.2782,0.673,REF046,0.4066,shortlist,,20260918T0135-7dd1a33,discover-1
c0233,50,45,33,24,0.3429,access_connectivity,0.8113,0.24,0.46,DESCRIPTION OF PROPOSED CHANGES,0.1751,0.2845,0.7746,REF030,0.3569,shortlist,,20260918T0135-7dd1a33,discover-1
c0243,50,36,11,8,0.1143,dpi,0.0,0.34,0.18,DETAILED CHANGE(S),0.0572,0.2918,0.7589,REF009,0.3371,shortlist,,20260918T0135-7dd1a33,discover-1
c0260,50,39,25,24,0.3429,access_connectivity,0.6567,0.0,0.22,Relevance to Higher Level Objectives,0.1189,0.3387,0.6944,REF056,0.454,shortlist,,20260918T0135-7dd1a33,discover-1
c0275,50,41,31,30,0.4286,access_connectivity,0.0,0.0,0.96,Implementation Arrangements and Support Plan,0.1695,0.2403,0.7983,REF058,0.3162,junk,junk_section_share>=0.6,20260918T0135-7dd1a33,discover-1
c0303,50,40,26,25,0.3571,drm_ews,0.6956,0.0,0.0,Relevance to Higher Level Objectives,0.1341,0.3637,0.7533,REF005,0.4961,shortlist,,20260918T0135-7dd1a33,discover-1
