clause_id,paragraph_id,doc_id,block,section,section_path,char_start,char_end,text_sha256,split_rule,norm_hash,drop_reason
31747152:p00209:c02:split-1,31747152:p00209,31747152,narrative,Project Components,II.B,57736,57750,9bf46e29b0c541ed7a6be4d6a50d64adab0b936ad25ed05e8507a0c5e349ca21,relative,,duplicate
31747152:p00209:c16:split-1,31747152:p00209,31747152,narrative,Project Components,II.B,58892,58906,9bf46e29b0c541ed7a6be4d6a50d64adab0b936ad25ed05e8507a0c5e349ca21,relative,,duplicate
31747152:p00213:c07:split-1,31747152:p00213,31747152,narrative,Project Components,II.B,60211,60225,9bf46e29b0c541ed7a6be4d6a50d64adab0b936ad25ed05e8507a0c5e349ca21,relative,,duplicate
31747152:p00219:c05:split-1,31747152:p00219,31747152,narrative,Project Components,II.B,63138,63146,d0a3630555bbec7fc05a98d311c23b00fd1ab4d8296ac4a4125976d80b6a6959,verb_subtree,,duplicate
31747152:p00231:c01:split-1,31747152:p00231,31747152,narrative,Project Components,II.B,68338,68402,d1ab9b66979a0fe18d73f5b818f0a42ab7197860aee8fcf8652ad7cb1cda8b30,sentence,,heading
31747152:p00236:c03:split-1,31747152:p00236,31747152,narrative,Project Components,II.B,70701,70721,4cd3dacbbe4031b72863ff77996338e978c056c608982788728dc11b77591ed8,sentence,,duplicate
31747152:p00236:c09:split-1,31747152:p00236,31747152,narrative,Project Components,II.B,70959,70970,90221e9a0f042282ead93d7b309afac460d82d0377d12ebeed2ff9b913ab700e,verb_subtree,,duplicate
31747152:p00239:c01:split-1,31747152:p00239,31747152,narrative,Project Components,II.B,73888,73956,e9d959d197dd5c32fbcc9b13866b781f0b7b21da58f2f202772a0d5bff453bd1,sentence,,heading
31747152:p00240:c06:split-1,31747152:p00240,31747152,narrative,Project Components,II.B,74114,74141,244c9cecea805275338dde9453f04f340c6b37a1e702caec0b6d3b3012cea508,verb_subtree,,duplicate
31747152:p00241:c09:split-1,31747152:p00241,31747152,narrative,Project Components,II.B,75738,75748,a486fbc90cd5a32fe44275f5948b20666aa416f5f084e4e3db7cbdeacfbe76a0,verb_subtree,,duplicate
31747152:p00245:c01:split-1,31747152:p00245,31747152,narrative,Project Components,II.B,77076,77140,73c656ceb6ce2291ec8c1867ecb1453f2c4b1b95dee7729020fcd656541b6eaa,sentence,,heading
31747152:p00250:c04:split-1,31747152:p00250,31747152,narrative,Project Components,II.B,78559,78597,532233588de664a84802d69ea2b49b60b759f7c934102f95f60001f84e16c145,coord_conj,,duplicate
31747152:p00251:c01:split-1,31747152:p00251,31747152,narrative,Project Components,II.B,78601,78608,76184ad0cff93f941dc709c71cf932b94303563adce3575662412bd44f7d94cb,sentence,,duplicate
31747152:p00253:c02:split-1,31747152:p00253,31747152,narrative,Project Components,II.B,79239,79242,6201111b83a0cb5b0922cb37cc442b9a40e24e3b1ce100a4bb204f4c63fd2ac0,semicolon,,duplicate
31747152:p00255:c03:split-1,31747152:p00255,31747152,narrative,Project Components,II.B,79663,79673,01405816751bdd035c9b0456f8efb33007e4090c7076840c638db391cd63be26,verb_subtree,,duplicate
31747152:p00257:c01:split-1,31747152:p00257,31747152,narrative,Project Components,II.B,80169,80225,de13a4cd73497741894f1ac993726bfeded1f60cafeb7a8d7876a94211f4b087,sentence,,duplicate
31747152:p00260:c01:split-1,31747152:p00260,31747152,narrative,Project Components,II.B,81078,81124,e59c0088372250cd1268866f662dbc75fd3d2caa0cb2ca2f875a4e738a6100b7,sentence,,heading
31747152:p00261:c01:split-1,31747152:p00261,31747152,narrative,Project Components,II.B,81127,81138,3666be672dac19467eb4b970acc760c6c19b6ecb3ceb3a67205be8ce00d08d3c,sentence,,duplicate
31747152:p00263:c01:split-1,31747152:p00263,31747152,narrative,Project Components,II.B,81345,81407,73561cbc6cacee3fb749785b41f5a37c394806c1433d22697f4343eab43c8d54,sentence,,heading
31747152:p00273:c11:split-1,31747152:p00273,31747152,narrative,Rationale for World Bank Involvement and Role of Partners,II.E,84076,84088,3e69e3290724c82420204c7e309b7ac7a0840549d966700cf6be41b09e373c5e,relative,,duplicate
31747152:p00275:c08:split-1,31747152:p00275,31747152,narrative,Rationale for World Bank Involvement and Role of Partners,II.E,85743,85750,faba37be9a5a99c9da430fb0d4820a7ecb2783a358ee39b05909b87198edd5e6,verb_subtree,,duplicate
31747152:p00278:c09:split-1,31747152:p00278,31747152,narrative,Lessons Learned and Reflected in the Project Design,II.F,87752,87758,c0cea2dd285281f7893d49fb1f28644d36777194b1c4655dbeb3b49944daa04f,verb_subtree,,duplicate
31747152:p00281:c02:split-1,31747152:p00281,31747152,narrative,Lessons Learned and Reflected in the Project Design,II.F,89214,89230,8b3529802bc90c29dff774fecc276d6e6d077c903e84051184d3847583f508fb,verb_subtree,,duplicate
31747152:p00283:c05:split-1,31747152:p00283,31747152,narrative,Lessons Learned and Reflected in the Project Design,II.F,90792,90798,fad8fb8fe9acb0794dc5053e2f553b14dffcd2b2787c649dafb690c84a936e4c,verb_subtree,,duplicate
31747152:p00291:c05:split-1,31747152:p00291,31747152,narrative,Results Monitoring and Evaluation Arrangements,III.B,93363,93416,793e89d8a0cd082a6bb1023cb2255affb1186d2e7ea1b4729366ca3ff328d83c,subord_conj,,duplicate
31747152:p00291:c06:split-1,31747152:p00291,31747152,narrative,Results Monitoring and Evaluation Arrangements,III.B,93417,93481,f3f4d08495b5dd11cbb1f88592cca7c214a2f96565fae48c1431ab83446f256e,verb_subtree,,duplicate
31747152:p00293:c04:split-1,31747152:p00293,31747152,narrative,Results Monitoring and Evaluation Arrangements,III.B,94955,95067,a2b59d47dbc4afb57081e099962038e51f0537927ad0539f144ff5ca9d36bf89,coord_conj,,duplicate
31747152:p00297:c09:split-1,31747152:p00297,31747152,narrative,Sustainability,III.C,97720,97728,c753d62dd7b1520053c129ca04903c0f747bcd9971794e0ceefa3d1ae7938676,relative,,duplicate
31747152:p00299:c07:split-1,31747152:p00299,31747152,narrative,Sustainability,III.C,99132,99147,7a3ce25ad0dcd10e7d882b4e8ff6ea172d6b21e6af1f4b0720b0807ea364e0d8,verb_subtree,,duplicate
31747152:p00303:c02:split-1,31747152:p00303,31747152,narrative,Sustainability,III.C,103088,103103,5fe0c37dc01c6efc770b051bb566cfd0b18cc21e90eee964e678ee9b49b6842d,subord_conj,,duplicate
31747152:p00314:c12:split-1,31747152:p00314,31747152,narrative,Development Impact,IV.B,108674,108678,f839161355091fcd9e33f571e0b11c60217a5009f9973e769c13d7858db162cc,verb_subtree,,duplicate
31747152:p00324:c11:split-1,31747152:p00324,31747152,narrative,Development Impact,IV.B,118088,118096,b0d9aa50bd575f2a7970b39aec007808425b5e10aa2992f3a3f7b56de84580e7,coord_conj,,duplicate
31747152:p00338:c02:split-1,31747152:p00338,31747152,narrative,Development Impact,IV.B,126347,126371,9a4a489c8698e58d1688f8d73f558cfdca800251fcc5e84160dee1e15222f037,verb_subtree,,duplicate
31747152:p00338:c08:split-1,31747152:p00338,31747152,narrative,Development Impact,IV.B,126894,126918,9a4a489c8698e58d1688f8d73f558cfdca800251fcc5e84160dee1e15222f037,verb_subtree,,duplicate
31747152:p00343:c17:split-1,31747152:p00343,31747152,narrative,Development Impact,IV.B,131584,131590,c0cea2dd285281f7893d49fb1f28644d36777194b1c4655dbeb3b49944daa04f,verb_subtree,,duplicate
31747152:p00353:c06:split-1,31747152:p00353,31747152,narrative,Fiduciary,IV.C,137782,137831,ed319c11f0922234be92ffd50b8ec03561d65b30cca3b1239f1c16a227ad5d6e,verb_subtree,,duplicate
31747152:p00353:c07:split-1,31747152:p00353,31747152,narrative,Fiduciary,IV.C,137834,137852,a48a965499d35ab206a5b5cd8199426459749a5ba54e850ed43e8f59f83339cb,verb_subtree,,duplicate
31747152:p00354:c03:split-1,31747152:p00354,31747152,narrative,Fiduciary,IV.C,138273,138288,8c7ce56699aa114316b65e0c52128ee3005f989bf4aa9ef6f1574159a5361095,relative,,duplicate
31747152:p00354:c05:split-1,31747152:p00354,31747152,narrative,Fiduciary,IV.C,138380,138407,bb3de0b525806d2532d35f4af2a2f864d91f4bf3401fd3aa080288fa56e08154,coord_conj,,duplicate
31747152:p00358:c27:split-1,31747152:p00358,31747152,narrative,Safeguards,IV.D,141689,141718,67ded51d3596d41d128df417872a5803a0907d68b6cdd3964bb1e230e4170877,coord_conj,,duplicate
31747152:p00361:c03:split-1,31747152:p00361,31747152,narrative,Safeguards,IV.D,142591,142599,d0a3630555bbec7fc05a98d311c23b00fd1ab4d8296ac4a4125976d80b6a6959,verb_subtree,,duplicate
31747152:p00362:c02:split-1,31747152:p00362,31747152,narrative,Safeguards,IV.D,143503,143560,1222c0b238030a18c68452b63fcf72dee7de82683f11b02092ef7ad9fc4674eb,relative,,duplicate
31747152:p00364:c09:split-1,31747152:p00364,31747152,narrative,Safeguards,IV.D,145442,145471,67ded51d3596d41d128df417872a5803a0907d68b6cdd3964bb1e230e4170877,coord_conj,,duplicate
31747152:p00364:c10:split-1,31747152:p00364,31747152,narrative,Safeguards,IV.D,145472,145571,1404c4e602149388c3f4322fd4d65ad5ce621812415e45a725958f5ace942d71,coord_conj,,duplicate
31747152:p00367:c06:split-1,31747152:p00367,31747152,narrative,Safeguards,IV.D,147046,147053,d78e3c38d98d17d7355ec4a989e477bace56a6fa2508121a520146cd0a23ec80,verb_subtree,,duplicate
31747152:p00368:c01:split-1,31747152:p00368,31747152,narrative,Safeguards,IV.D,147137,147164,f3448b93874b7426e5d14501142f8eb04053e75f9fe4d73ecd1da537513a9b0f,sentence,,duplicate
31747152:p00368:c02:split-1,31747152:p00368,31747152,narrative,Safeguards,IV.D,147165,147229,ea6c281a162493746299a946214dfa8bf01ce6c73475562fd802885209f264fe,relative,,duplicate
31747152:p00368:c03:split-1,31747152:p00368,31747152,narrative,Safeguards,IV.D,147231,147368,ec1acc32ac58fc667426571e652aa3bed441dabcc3a391b85aa27b8dd5ab4481,subord_conj,,duplicate
31747152:p00368:c04:split-1,31747152:p00368,31747152,narrative,Safeguards,IV.D,147371,147402,20c602cc3f454289abb2aa47c460ca17aded0d464b3a12e7102b87cded821006,sentence,,duplicate
31747152:p00368:c05:split-1,31747152:p00368,31747152,narrative,Safeguards,IV.D,147403,147442,12fb6593abe29793c83e921883452fa1dca00dbc8290aac223b38027d696a3f7,verb_subtree,,duplicate
31747152:p00368:c06:split-1,31747152:p00368,31747152,narrative,Safeguards,IV.D,147443,147478,15f6ba00ddb93ba08660234ff7202f32491546add9066bbce1685c04cb887232,verb_subtree,,duplicate
31747152:p00368:c07:split-1,31747152:p00368,31747152,narrative,Safeguards,IV.D,147480,147592,19b9f0a8b20de1cf3505acad2620fdbb9cd4e77f5eec88c4a7b0c367a297dde0,subord_conj,,duplicate
31747152:p00368:c08:split-1,31747152:p00368,31747152,narrative,Safeguards,IV.D,147593,147631,a8ce790e3e3a49c70594bf30f32e67e2171bb5aae865b9d5bbb9c37b25930c62,relative,,duplicate
31747152:p00368:c09:split-1,31747152:p00368,31747152,narrative,Safeguards,IV.D,147633,147714,a24d5558e2487e9087047aac339b305a5a56638df662d70f8f2948839b0a0830,subord_conj,,duplicate
31747152:p00368:c10:split-1,31747152:p00368,31747152,narrative,Safeguards,IV.D,147716,147827,150a6fafd05faa02d1fc97ca2b9d5be22d5157f63cd4090516ee955e19745b93,sentence,,duplicate
31747152:p00368:c11:split-1,31747152:p00368,31747152,narrative,Safeguards,IV.D,147829,147878,a6dbb1a983242abd8d8bedee8cbe17c4cd415fd5c97f292efae8481b40befb5d,subord_conj,,duplicate
31747152:p00368:c12:split-1,31747152:p00368,31747152,narrative,Safeguards,IV.D,147879,147889,06b9b06a49ddc44562a66c8134f3ef76e68358841e9027f2346787102e82bfc5,verb_subtree,,duplicate
31747152:p00368:c13:split-1,31747152:p00368,31747152,narrative,Safeguards,IV.D,147891,147909,3498e95f56d4bae56a5bfcd38f376e3672bfa45bdff3c0d20326910fad70c7bd,sentence,,duplicate
31747152:p00368:c14:split-1,31747152:p00368,31747152,narrative,Safeguards,IV.D,147910,148106,c5bf436696ad61904fba217958528339b4cdd0a5a1f105c047355b9b500df223,relative,,duplicate
31747152:p00368:c15:split-1,31747152:p00368,31747152,narrative,Safeguards,IV.D,148108,148126,3498e95f56d4bae56a5bfcd38f376e3672bfa45bdff3c0d20326910fad70c7bd,sentence,,duplicate
31747152:p00368:c16:split-1,31747152:p00368,31747152,narrative,Safeguards,IV.D,148127,148224,7055803412b6ad4f36040e345ecf0b3cadaafc3a215a5205009d8908298a2de4,relative,,duplicate
31747152:p00373:c13:split-1,31747152:p00373,31747152,narrative,KEY RISKS,V,152543,152557,14ae536c36ac4e7ac94b474797ccd13eb5ce7adcd6743026f59706e085ad31c5,verb_subtree,,duplicate
31747152:p00373:c17:split-1,31747152:p00373,31747152,narrative,KEY RISKS,V,152699,152713,14ae536c36ac4e7ac94b474797ccd13eb5ce7adcd6743026f59706e085ad31c5,verb_subtree,,duplicate
31747152:p00374:c20:split-1,31747152:p00374,31747152,narrative,KEY RISKS,V,154557,154565,c753d62dd7b1520053c129ca04903c0f747bcd9971794e0ceefa3d1ae7938676,relative,,duplicate
31747152:p00375:c09:split-1,31747152:p00375,31747152,narrative,KEY RISKS,V,156529,156533,f839161355091fcd9e33f571e0b11c60217a5009f9973e769c13d7858db162cc,verb_subtree,,duplicate
31747152:p00377:c07:split-1,31747152:p00377,31747152,narrative,KEY RISKS,V,157778,157794,430d956cff60f76d32d8429887912bc8e25cc811e19370aac73a5709a450f779,sentence,,duplicate
31747152:p00377:c11:split-1,31747152:p00377,31747152,narrative,KEY RISKS,V,158079,158089,4d0076e6b4c71059f0403fbdebc3a4079e4eb2124cb19b3c6be54ff9c0a30d06,sentence,,duplicate
31747152:p00377:c19:split-1,31747152:p00377,31747152,narrative,KEY RISKS,V,158617,158636,7b0ee0907575895cf44bd643fbde09f4fe6e1e4469da4030505b88e29176a4dd,verb_subtree,,duplicate
31747152:p00377:c26:split-1,31747152:p00377,31747152,narrative,KEY RISKS,V,159099,159108,8ff79c0b90366225120a836324d29ff77309fbc9ce55df84e3346d415032b0f4,verb_subtree,,duplicate
31747152:p00378:c26:split-1,31747152:p00378,31747152,narrative,KEY RISKS,V,160785,160805,d360bfdeca4023c5af87adca177c3b7b878f106c45fb925fe02788e4dfebd7b1,verb_subtree,,duplicate
31747152:p00378:c27:split-1,31747152:p00378,31747152,narrative,KEY RISKS,V,160806,160814,0cbb3a4cc2d02462531ca30fcdcafc1b2d7680ce49af0f6963d15a80e5937d68,verb_subtree,,duplicate
31747152:p00382:c01:split-1,31747152:p00382,31747152,narrative,RESULTS FRAMEWORK AND MONITORING,VI,162565,162654,338dd94d055428544a9985754dee8f7b854e94ab14a23eacfb02159e380b1669,sentence,,heading
31747152:p00383:c01:split-1,31747152:p00383,31747152,narrative,RESULTS FRAMEWORK AND MONITORING,VI,162656,162688,53e86efe295dc0c0af8116219380b5b49aefabf24376ff0290675b181f3568c0,sentence,,duplicate
31747152:p00383:c03:split-1,31747152:p00383,31747152,narrative,RESULTS FRAMEWORK AND MONITORING,VI,162795,162850,378cc1ec548f46c7e28e23f243e12f9f21dab6f4c922e992429c2147ed7b08a4,verb_subtree,,duplicate
31747152:p00383:c04:split-1,31747152:p00383,31747152,narrative,RESULTS FRAMEWORK AND MONITORING,VI,162852,162893,e15c2e2b5a6a5a03f6e7d8494f85df09dc88e83121fd03ad06c92d76df9e850e,relative,,duplicate
31747152:p00384:c01:split-1,31747152:p00384,31747152,narrative,RESULTS FRAMEWORK AND MONITORING,VI,162896,162960,9ef6ef461dff9278cbbf0fd921a5c313ccfa6505c406b7372e5ad38e7e420544,sentence,,heading
31747152:p00390:c01:split-1,31747152:p00390,31747152,narrative,RESULTS FRAMEWORK AND MONITORING,VI,163682,163756,7d84454c97c57843977f238000bad5ff91834995bffd40bac7040393a0ef095a,sentence,,heading
31747152:p00393:c01:split-1,31747152:p00393,31747152,narrative,RESULTS FRAMEWORK AND MONITORING,VI,164048,164084,8ac3da4d09f3c842de18b28e6a271c3736c158752deac1019993b532b667325a,sentence,,heading
31747152:p00396:c01:split-1,31747152:p00396,31747152,narrative,RESULTS FRAMEWORK AND MONITORING,VI,164188,164255,2cdd1fdd9add2d335301db27cc6eccdff85128eb6e53ecf6757b026d258c6604,sentence,,heading
31747152:p00405:c01:split-1,31747152:p00405,31747152,annex,Implementation Arrangements and Support Plan,ANNEX 1,175499,175570,d58426af689d095ba5cfebb37c21dd2fd9f6d823a7f3f476aabfebe518be54e3,sentence,,heading
31747152:p00406:c01:split-1,31747152:p00406,31747152,annex,Implementation Arrangements and Support Plan,ANNEX 1,175572,175625,e149a574bf5269a32fde255fa0a9f212a612ec825a004e28a8183d3f63c0fa3b,sentence,,heading
31747152:p00408:c06:split-1,31747152:p00408,31747152,annex,Implementation Arrangements and Support Plan,ANNEX 1,176333,176336,6201111b83a0cb5b0922cb37cc442b9a40e24e3b1ce100a4bb204f4c63fd2ac0,semicolon,,duplicate
31747152:p00410:c02:split-1,31747152:p00410,31747152,annex,Implementation Arrangements and Support Plan,ANNEX 1,176591,176630,e87169bf8fa42f511c85760fdf8ae5f1542ea639bb3c59d287209b8d3e3d4067,sentence,,duplicate
31747152:p00419:c07:split-1,31747152:p00419,31747152,annex,Implementation Arrangements and Support Plan,ANNEX 1,179110,179111,2e7d2c03a9507ae265ecf5b5356885a53393a2029d241394997265a1a25aefc6,semicolon,,duplicate
31747152:p00424:c01:split-1,31747152:p00424,31747152,annex,Implementation Arrangements and Support Plan,ANNEX 1,181324,181376,f4e9f5d36059aec07cbfd3ee3ba16d71dbabcabef480fa23e5f230bd4e0c44cb,sentence,,heading
31747152:p00427:c02:split-1,31747152:p00427,31747152,annex,Implementation Arrangements and Support Plan,ANNEX 1,182733,182852,588bc6686e505b013f1b7cc2dd754348ae45611ab262e3d6961613ecb97e2215,verb_subtree,,duplicate
31747152:p00427:c03:split-1,31747152:p00427,31747152,annex,Implementation Arrangements and Support Plan,ANNEX 1,182855,182888,6cb0b598f1e7afb04890eb5130a3c513a03177e3fe759a676999160fc9506416,semicolon,,duplicate
31747152:p00427:c04:split-1,31747152:p00427,31747152,annex,Implementation Arrangements and Support Plan,ANNEX 1,182891,182909,3cc6e24c830409e6e1f585a3b6bc041ae90e37a3fdb52381b1178e06e3260729,semicolon,,duplicate
31747152:p00427:c05:split-1,31747152:p00427,31747152,annex,Implementation Arrangements and Support Plan,ANNEX 1,182910,182982,8c194e9edb8c5308a33003c971b5805fa9291dbf76d52f4149017e5921e24d79,relative,,duplicate
31747152:p00427:c06:split-1,31747152:p00427,31747152,annex,Implementation Arrangements and Support Plan,ANNEX 1,182985,183026,df97755a2029c7f605a0e3fb4aaccab03f5d49810fcad8ecab5004401d2e5a78,semicolon,,duplicate
31747152:p00427:c07:split-1,31747152:p00427,31747152,annex,Implementation Arrangements and Support Plan,ANNEX 1,183029,183060,1ac418570cf44b1a0cf202fcd62cb62c5e34d2856b402cd659477511d3ce42a3,semicolon,,duplicate
31747152:p00427:c09:split-1,31747152:p00427,31747152,annex,Implementation Arrangements and Support Plan,ANNEX 1,183080,183107,56ac9b01f422843e39eebc69a2296067f22ebae3b918a74f0afc301768dc79ee,verb_subtree,,duplicate
31747152:p00427:c10:split-1,31747152:p00427,31747152,annex,Implementation Arrangements and Support Plan,ANNEX 1,183110,183166,b79491f978df8bb753a6aef7ee17ef23bacc63e0db9ed6a73212e59e841cece0,semicolon,,duplicate
31747152:p00427:c11:split-1,31747152:p00427,31747152,annex,Implementation Arrangements and Support Plan,ANNEX 1,183168,183272,688776cffde80d8b176d962fa2ba983462d5b085a84597669dc6c226c3759446,semicolon,,duplicate
31747152:p00429:c02:split-1,31747152:p00429,31747152,annex,Implementation Arrangements and Support Plan,ANNEX 1,183723,183900,d188479ae4d6d0edfb84da64a4617c18bc1708aae23551cc90d2f279cd2524b9,sentence,,duplicate
31747152:p00429:c03:split-1,31747152:p00429,31747152,annex,Implementation Arrangements and Support Plan,ANNEX 1,183902,184082,a11c16a18c7a2e6f4f8ec9cec554d8efdcd74e4b9906022b9d3868948053b303,sentence,,duplicate
31747152:p00429:c04:split-1,31747152:p00429,31747152,annex,Implementation Arrangements and Support Plan,ANNEX 1,184084,184134,47c14161c4a989053be09da5330af391919380693413fd7ad25d94ae47a30a0a,sentence,,duplicate
31747152:p00429:c05:split-1,31747152:p00429,31747152,annex,Implementation Arrangements and Support Plan,ANNEX 1,184135,184169,3b7b531f2e103047bda99460af7b16b754164a34872aad44ffa5d0c3c9cdc2dd,coord_conj,,duplicate
31747152:p00430:c01:split-1,31747152:p00430,31747152,annex,Implementation Arrangements and Support Plan,ANNEX 1,184172,184293,a9fe217e397188dad304996536a36e9c759c6688f5700fbdb8f6f27b46c0e52f,sentence,,duplicate
31747152:p00433:c01:split-1,31747152:p00433,31747152,annex,Implementation Arrangements and Support Plan,ANNEX 1,185706,185716,ab48fcf706cb01d334ef56f3523de7b631f5046c0ba9e40862e1f6708e2853b3,sentence,,duplicate
31747152:p00435:c03:split-1,31747152:p00435,31747152,annex,Implementation Arrangements and Support Plan,ANNEX 1,186843,186873,fe6f0c7c0e3f4151fa829185020a180aa8c2c61daaeb156b4f5563067be5ba39,verb_subtree,,duplicate
31747152:p00436:c01:split-1,31747152:p00436,31747152,annex,Implementation Arrangements and Support Plan,ANNEX 1,187105,187144,260ac2df118a7874dc87d873d45562e582fd37aa271ae4744100126e75c83576,sentence,,heading
31747152:p00437:c01:split-1,31747152:p00437,31747152,annex,Implementation Arrangements and Support Plan,ANNEX 1,187148,187198,3e32a169b42fd81e7675afa046991a347d3a89188513a40cbc8b6586533b0ea5,sentence,,heading
31747152:p00438:c01:split-1,31747152:p00438,31747152,annex,Implementation Arrangements and Support Plan,ANNEX 1,187202,187275,d4d9da59f35c9ee7ebeca6bbfabee80997d8f51b92da4f08848f372c0d037942,sentence,,heading
31747152:p00442:c01:split-1,31747152:p00442,31747152,annex,Implementation Arrangements and Support Plan,ANNEX 1,187854,187913,ddfcef60ccdd4b29e4a156f78834e24efe4110f51a96439e0f415b9fd778da55,sentence,,heading
31747152:p00443:c01:split-1,31747152:p00443,31747152,annex,Implementation Arrangements and Support Plan,ANNEX 1,187917,187972,95ce0a5e50f883de60a245d29ceb8930c689c778affd9b8a70a5ec89702b68b0,sentence,,heading
31747152:p00447:c02:split-1,31747152:p00447,31747152,annex,Implementation Arrangements and Support Plan,ANNEX 1,188390,188398,318c5ad51e9b36ff5924ae323dd59031245413a3e0f2aa3e03cc42902e9e7acc,verb_subtree,,duplicate
31747152:p00451:c03:split-1,31747152:p00451,31747152,annex,Implementation Arrangements and Support Plan,ANNEX 1,188795,188798,6201111b83a0cb5b0922cb37cc442b9a40e24e3b1ce100a4bb204f4c63fd2ac0,semicolon,,duplicate
31747152:p00453:c01:split-1,31747152:p00453,31747152,annex,Implementation Arrangements and Support Plan,ANNEX 1,189038,189055,419507834725fdc81327939661c5955674f1828e7f8d45802ffb86c53efcc910,sentence,,duplicate
31747152:p00454:c01:split-1,31747152:p00454,31747152,annex,Implementation Arrangements and Support Plan,ANNEX 1,189724,189762,f5f22c664559baf26ead3d52f9aa1f0e8ddbce44fa81e09ff59e9c0d247cf02b,sentence,,heading
31747152:p00455:c01:split-1,31747152:p00455,31747152,annex,Implementation Arrangements and Support Plan,ANNEX 1,189765,189816,77c12ac3a521021d7665c98a4b6026f6bd181b9d1ccabc7fb70d8dca7239565f,sentence,,heading
31747152:p00456:c01:split-1,31747152:p00456,31747152,annex,Implementation Arrangements and Support Plan,ANNEX 1,189819,189855,232ce3ccd4a80107250776dbe0d71ace1db90ab0bb9e303759b56ed772124d4a,sentence,,heading
31747152:p00464:c01:split-1,31747152:p00464,31747152,annex,Implementation Arrangements and Support Plan,ANNEX 1,192363,192386,4b40588204a3b5b001585ab7a8d27ee08f29fab46c0497f99e2ce3587871105e,sentence,,heading
31747152:p00479:c16:split-1,31747152:p00479,31747152,annex,Implementation Arrangements and Support Plan,ANNEX 1,197385,197393,cea23dd4b87e8b00d19fb9ccaaef93e97353c7353e2070f3baf05aeb3995dff4,verb_subtree,,duplicate
31747152:p00479:c20:split-1,31747152:p00479,31747152,annex,Implementation Arrangements and Support Plan,ANNEX 1,197492,197514,7641e666b92fc718197dccc7f96221e85f3eebafc2a502a92fe82f605788b738,sentence,,duplicate
31747152:p00489:c01:split-1,31747152:p00489,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,203192,203263,d58426af689d095ba5cfebb37c21dd2fd9f6d823a7f3f476aabfebe518be54e3,sentence,,heading
31747152:p00490:c01:split-1,31747152:p00490,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,203265,203359,5c65eae0d4c72e3c2c14fae3902112667b18028c3a3dbd49d45685b310aa9a8d,sentence,,duplicate
31747152:p00490:c02:split-1,31747152:p00490,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,203360,203394,de91ccbd675bc492a268b945f99b36920cd1e745b14a04db2971ca4f391939c6,relative,,duplicate
31747152:p00492:c09:split-1,31747152:p00492,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,204415,204424,0573b398d65b24cb069c95806b2740ff713853ef402912affee8b2fbe67c21bd,relative,,duplicate
31747152:p00492:c12:split-1,31747152:p00492,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,204562,204602,b8ff584471aa0ec66af3444c751ef48c4e655deba65ec64b43f455d5497f6c67,verb_subtree,,duplicate
31747152:p00493:c15:split-1,31747152:p00493,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,207149,207156,7031edbcf9c42caac9e677d5a89c78efce7b26adfdef9be6f0111cd1b8961033,sentence,,duplicate
31747152:p00494:c09:split-1,31747152:p00494,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,207727,207737,93fa6393336f975afcfb6e9bd36654239164e645f64ce2e9d4ab75149ee6bd8e,semicolon,,duplicate
31747152:p00495:c19:split-1,31747152:p00495,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,210518,210536,9d21fe0eac0252b690cc8f499a006739ebe3f4ad61f24a47c5e4a77d6b437f7d,verb_subtree,,duplicate
31747152:p00498:c07:split-1,31747152:p00498,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,212099,212100,3e23e8160039594a33894f6564e1b1348bbd7a0088d42c4acb73eeaed59c009d,semicolon,,duplicate
31747152:p00501:c14:split-1,31747152:p00501,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,215914,215943,d671a96e0a511bd7e1ed2ebd38bb63c482aaf586c1ad18cccc2383c87a3bdb98,verb_subtree,,duplicate
31747152:p00506:c01:split-1,31747152:p00506,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,221263,221277,c9a33470011ff3269fa7f1cb5f77f94de1766326b79ed8b26639964828662184,sentence,,duplicate
31747152:p00510:c01:split-1,31747152:p00510,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,223092,223106,2059017488e94c3bb8898bf1ffd093ab75bf10173b44aec5de4642e19e5ebb14,sentence,,duplicate
31747152:p00512:c01:split-1,31747152:p00512,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,224180,224236,e7ccbcb2c1143cf314d60cc345617d2acf948241c50cbaae1c28ca05d7eb7774,sentence,,heading
31747152:p00514:c01:split-1,31747152:p00514,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,224762,224843,822b1506d36ee2b1e6a935e5803d0d46c9a1ba7b194bc31cee9443216541d536,sentence,,heading
31747152:p00515:c08:split-1,31747152:p00515,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,225772,225780,d0a3630555bbec7fc05a98d311c23b00fd1ab4d8296ac4a4125976d80b6a6959,verb_subtree,,duplicate
